       Date Drainage_3    Drainage_ 5    Drainage_ 6    Drainage_ 7    Drainage_ 8    Drainage_ 9    Drainage_ 11   Drainage_ 12   Drainage_ 13   Drainage_ 14   Drainage_ 15   Drainage_ 16   Drainage_ 17   Drainage_ 18   Drainage_ 19   Drainage_ 20   Drainage_ 21   Drainage_ 22   Drainage_ 23   Drainage_ 24   Drainage_ 25   Drainage_ 26   Drainage_ 27   Drainage_ 28   Drainage_ 29   Drainage_ 30   Drainage_ 31   Drainage_ 32   Drainage_ 33   Drainage_ 34   Drainage_ 35   Drainage_ 36   Drainage_ 37   Drainage_ 38   Drainage_ 39   Drainage_ 40   Drainage_ 41   Drainage_ 42   Drainage_ 43   Drainage_ 44   Drainage_ 45   Drainage_ 46   Drainage_ 47   Drainage_ 48   Drainage_ 49   Drainage_ 50   Drainage_ 51   Drainage_ 52   Drainage_ 53   Drainage_ 54   Drainage_ 55   Drainage_ 56   Drainage_ 57   Drainage_ 58   Drainage_ 59   Drainage_ 60   Drainage_ 61   Drainage_ 62   Drainage_ 63   Drainage_ 64   Drainage_ 65   Drainage_ 66   Drainage_ 67   Drainage_ 68   Drainage_ 69   Drainage_ 70   Drainage_ 71   Drainage_ 72   Drainage_ 73   Drainage_ 74   Drainage_ 75   Drainage_ 76   Drainage_ 77   Drainage_ 78   Drainage_ 79   Drainage_ 80   Drainage_ 81   Drainage_ 82   Drainage_ 83   Drainage_ 84   Drainage_ 85   Drainage_ 86   Drainage_ 87   Drainage_ 88   Drainage_ 89   Drainage_ 90   Drainage_ 91   Drainage_ 92   Drainage_ 93   Drainage_ 94   Drainage_ 95   Drainage_ 96   Drainage_ 97   Drainage_ 98   Drainage_ 99   Drainage_ 100  Drainage_ 101  Drainage_ 102  Drainage_ 103  Drainage_ 104  Drainage_ 105  Drainage_ 106  Drainage_ 107  Drainage_ 108  Drainage_ 109  Drainage_ 110  Drainage_ 111  Drainage_ 112  Drainage_ 113  Drainage_ 114  Drainage_ 115  Drainage_ 116  Drainage_ 117  Drainage_ 118  Drainage_ 119  Drainage_ 120  Drainage_ 121  Drainage_ 122  Drainage_ 123  Drainage_ 124  Drainage_ 125  Drainage_ 126  Drainage_ 127  Drainage_ 128  Drainage_ 129  Drainage_ 130  Drainage_ 131  Drainage_ 132  Drainage_ 133  Drainage_ 134  Drainage_ 135  Drainage_ 136  Drainage_ 137  Drainage_ 138  Drainage_ 140  Drainage_ 141  Drainage_ 142  Drainage_ 143  Drainage_ 144  Drainage_ 145  Drainage_ 146  Drainage_ 147  Drainage_ 148  Drainage_ 149  Drainage_ 150  Drainage_ 151  Drainage_ 152  Drainage_ 153  Drainage_ 154  Drainage_ 155  Drainage_ 156  Drainage_ 159  Drainage_ 161  Drainage_ 162  Drainage_ 163  Drainage_ 164  Drainage_ 165  Drainage_ 166  Drainage_ 167  Drainage_ 168  Drainage_ 169  Drainage_ 170  Drainage_ 171  Drainage_ 172  Drainage_ 173  Drainage_ 175  Drainage_ 176  Drainage_ 177  Drainage_ 178  Drainage_ 179  Drainage_ 180  Drainage_ 200  
1980 09 30 351.39642      338.50860      337.79182      499.35523      640.57683      486.98395      519.71067      538.21412      804.15254      772.22910      569.32655      187.84521      567.41528      374.60875      242.59358      282.81421      375.20500      678.82132      385.02543      676.50960      497.88610      512.65963      600.82037      625.60402      586.37236      489.28638      466.63991      419.78277      539.28429      385.98063      593.02575      559.87511      625.58931      671.79869      608.15867      269.42003      669.52550      618.39865      708.45116      708.76775      573.01795      296.74045      341.36007      635.63803      654.76234      243.40566      848.98141      684.36905      686.11198      653.76941      306.67163      498.20113      241.71618      860.49913      730.07579      750.08458      697.05446      622.46379      375.00719      656.16420      171.53223      644.95473      662.57504      778.98206      411.76488      771.46550      569.44006      283.10171      800.99132      521.18838      1018.22221     715.10159      841.64314      832.65815      532.06982      1117.58967     1022.14160     723.09348      147.69069      154.21914      970.96671      1189.72804     234.26667      258.99428      2206.65029     755.10478      95.57908       644.90220      246.91660      158.29977      1145.22294     189.29384      860.93195      114.90235      951.14345      1361.94141     2992.93957     1064.95435     159.56096      687.62268      182.18588      212.47262      346.85291      1031.99312     1003.56183     266.20315      979.41143      668.33967      114.01702      92.82461       994.46438      476.06145      450.57957      476.50619      281.11525      1467.68951     340.57186      236.89812      2949.72814     207.82643      839.60187      1006.57498     104.92810      849.83703      152.13769      984.85070      357.72631      482.64688      443.16527      1203.85168     773.31640      439.28374      1347.47287     1272.74197     363.64472      100.27782      476.97317      349.57801      365.15008      145.60079      391.41659      1156.28545     492.61179      256.40423      776.21236      676.44895      1124.87572     336.36628      1067.42124     384.51382      783.11238      947.65916      265.32622      715.07383      725.58496      912.30197      768.88799      647.12357      405.45593      734.03489      692.19578      517.85340      805.72095      921.30318      215.55287      890.65344      673.53773      171.50611      286.57206      168.47806      860.49631      436.36779      
1981 09 30 398.27130      407.38744      400.93812      573.72758      665.13603      491.11292      491.36271      584.52420      825.53532      802.61652      610.85003      259.81981      720.98359      424.54498      313.09801      360.62642      449.69258      735.18415      470.71683      613.15806      537.86598      580.09078      631.95328      655.55828      742.31865      512.86595      516.75477      501.35951      658.99125      444.47125      604.82318      618.51594      700.30582      593.13581      671.82261      337.88302      844.41460      664.34736      883.93490      709.72362      573.14185      406.50401      437.32236      622.83751      792.08867      348.45972      1000.87094     723.18813      717.93307      671.71443      394.50852      536.96660      303.01991      868.57474      774.60921      845.98421      801.00999      657.76287      481.38456      693.53688      227.99683      678.89100      675.56253      1041.30204     478.06092      802.23013      571.04276      380.75519      755.35558      490.15567      1064.80000     742.23848      1055.63276     1067.70804     607.91502      1195.68394     1215.22431     706.07037      215.93265      228.79255      916.02657      1278.46984     327.53145      351.84417      2405.10498     785.30787      155.05261      617.22158      321.35289      248.99085      1292.73651     278.98785      872.72562      194.38478      878.15169      1536.23112     3135.82595     1062.54878     211.36020      701.47200      263.71095      306.92962      421.19979      935.64130      1046.47710     334.24903      1049.00249     618.47209      196.01877      155.57205      1193.60085     476.15047      538.15710      555.17868      362.42473      1721.56031     438.39537      326.03330      2951.91234     285.76715      935.56524      1077.77475     179.78395      801.32837      219.23840      1066.13842     466.40106      574.15463      523.29765      1489.53128     824.92870      523.16476      1655.74864     1520.84570     462.35752      164.59391      583.87885      416.37574      438.49284      207.98468      469.34375      1457.38659     576.36504      339.49593      834.25455      660.01158      1328.13893     441.84970      1338.54301     449.05909      970.26325      951.82608      337.51455      723.67076      727.60076      1026.75393     815.85645      798.16620      473.66983      729.01007      675.90753      561.17019      820.29322      1029.54651     284.37469      990.34771      685.54623      226.36603      374.98329      206.49855      854.04470      531.72564      
1982 09 30 344.41591      395.63975      607.51924      792.92787      970.16582      757.28349      721.44897      806.87332      1038.18395     838.04276      665.39112      435.87526      630.83709      388.19352      539.86774      571.66183      720.52298      774.55382      730.03928      782.37159      535.93350      592.34326      639.61099      707.50506      704.82273      479.83944      539.71132      724.87234      882.85687      703.05031      540.35722      630.33112      658.08397      789.80294      663.88997      539.99871      820.31106      647.11442      868.70063      796.03807      597.79096      507.07856      634.36734      697.28965      707.41253      504.13948      1108.29127     1111.61058     963.67391      1015.04700     591.96666      833.31366      483.72900      978.79074      818.46516      813.41592      770.74431      695.38547      673.67347      679.57862      370.38203      653.93277      778.83535      914.37523      698.41199      1215.21448     595.51859      574.58272      793.90596      741.55598      1227.82982     1017.42281     1093.65969     1113.50741     928.52860      1377.01423     1235.62302     910.27427      354.49188      375.33258      1033.82733     1502.27654     509.96290      525.90044      2561.09842     827.46316      278.79791      869.77538      558.41625      391.77686      1480.91119     450.05079      920.15069      319.61219      985.28956      1702.24635     3187.63964     1549.04177     379.42335      990.40462      419.16506      438.08679      654.80226      1059.12860     1080.29248     629.82940      1532.96576     849.84884      278.70258      264.05898      1100.45894     713.86073      834.63436      840.16376      600.15130      1767.23854     699.78008      508.16750      3209.77433     448.85116      1198.66882     1146.04284     228.95069      1036.09105     361.24362      1029.93732     652.01813      872.68276      804.41531      1524.63195     1056.45690     659.86467      1698.97327     1530.57253     748.24786      300.82642      774.43964      713.85809      688.87043      345.50266      734.14493      1479.48883     869.62917      556.02845      1075.44037     952.99454      1271.68459     661.88141      1275.19019     693.10254      924.35145      1000.62401     568.99590      974.58227      1051.61775     1031.65595     848.68616      764.75226      730.47278      926.43561      972.21614      866.56628      882.70106      1080.89875     475.64609      909.20819      897.26890      380.61308      538.23015      368.70150      940.13118      800.06598      
1983 09 30 318.94519      291.16234      341.57625      480.78107      573.94052      413.27533      418.02493      498.22130      1160.97308     1033.55678     617.38926      170.34703      721.77293      345.50198      219.53606      271.22199      347.63450      814.66524      363.29577      575.50295      446.95109      506.82548      546.05449      586.38847      900.88945      457.11499      420.89252      394.96238      507.82669      359.06103      542.95610      518.89207      596.81637      587.23038      642.22536      233.70194      1006.75549     552.28884      1034.33496     689.07125      547.81557      322.29421      320.37674      634.59338      948.85079      214.67456      1130.48120     592.61889      581.82661      530.90782      270.78179      418.77847      195.34456      874.20531      707.07967      814.44424      770.48927      636.15431      362.11679      628.01927      136.83691      611.49889      652.30194      1153.72864     348.46978      661.44832      565.53848      246.65420      707.25514      400.33745      1297.29384     599.84268      1155.06320     1090.29504     445.21647      1316.11215     1259.80456     607.08214      103.11005      120.42739      910.45156      1411.05732     196.53477      190.01006      2522.40610     696.70783      64.03157       491.43160      190.69526      119.54875      1378.49689     159.45375      829.74044      69.28588       842.84926      1624.71088     3322.91519     839.36697      118.59989      585.37647      126.40139      178.10284      245.65745      897.38867      1003.13601     209.06516      828.10935      495.55446      66.79856       41.07092       1193.83183     365.92050      359.88276      378.37521      217.45226      1811.94557     272.97062      175.37564      3220.27929     148.24003      795.10738      1042.29306     206.05578      695.44481      138.76843      979.63681      299.77659      376.06194      356.29856      1481.30889     735.35930      355.09301      1563.60897     1577.39616     267.83704      55.39705       397.69037      263.20367      270.21122      102.98273      306.17790      1403.70491     391.12677      204.76482      646.29007      507.35918      1333.47036     237.58193      1320.85460     269.43646      1010.07152     951.58686      215.29590      552.79043      542.79694      904.15109      711.92561      710.72482      292.15214      632.30089      568.81800      411.35984      818.99342      975.94711      195.26391      926.20057      616.86781      133.11215      228.24933      135.04275      771.60184      379.11342      
1984 09 30 407.25534      407.02654      452.82163      627.68360      758.91609      571.46850      577.47887      623.98676      903.76516      798.58248      663.03101      290.28267      673.99847      426.25861      365.66505      379.92999      525.09780      772.63681      526.30544      715.19694      544.97399      637.44282      626.48596      719.70525      588.60636      522.18275      555.42112      548.23066      714.94908      518.29922      582.97067      638.58258      728.28806      714.87422      722.07259      373.46018      691.39463      664.82642      744.37864      763.26085      591.70409      451.31740      448.12610      675.00432      718.43154      343.71715      996.75720      834.27946      830.61670      776.05126      420.69831      635.86611      342.48862      917.07255      805.75509      917.33076      851.44356      729.13471      495.47328      674.50791      260.50612      658.50610      706.51729      859.05814      516.78378      934.72795      595.80623      413.49358      799.51236      596.02948      1124.57159     840.99783      996.44072      975.42081      675.90708      1220.58745     1123.15670     813.26633      228.96380      256.60340      919.00994      1316.46954     351.42992      385.15761      2464.43443     757.78582      185.64771      705.64808      348.88507      285.29762      1320.27352     299.54279      902.62624      215.46798      830.88641      1545.87185     2964.50310     1235.99540     250.23595      797.66333      277.24458      330.03459      470.45046      944.71550      1027.32964     441.25155      1179.14309     658.75581      217.80923      163.06004      1072.27031     507.75933      604.78741      704.22813      467.97705      1742.67572     477.10421      339.32289      3004.69205     300.37280      887.30163      1093.73834     189.16474      883.99722      253.45613      972.89805      491.97986      692.46503      594.90158      1447.56638     876.58031      561.78976      1416.65540     1501.11769     496.93813      178.50883      630.02177      434.27382      502.66343      262.04267      534.91720      1283.36450     654.68436      375.36271      882.94948      763.24625      1209.13565     475.97068      1263.49702     516.69396      923.63434      986.47250      416.16604      829.47101      844.90852      1015.19536     752.80411      786.44389      575.59110      815.07727      853.98015      696.56402      859.52208      1053.54302     357.00156      1010.15153     766.76638      273.72494      389.49889      255.58902      824.95651      600.46894      
1985 09 30 148.05523      193.75136      291.77640      435.57430      485.95924      346.26455      338.36905      421.96502      611.50395      552.35280      312.96146      156.28445      358.95862      219.50961      185.41669      210.13227      292.03931      426.19312      304.13552      399.46140      305.33757      283.06334      356.01764      355.73006      539.26888      317.94034      250.04110      343.67961      456.30714      285.84197      304.43698      298.60611      303.75621      393.26943      341.59098      212.72122      532.20770      298.91017      613.22261      460.83759      287.85484      303.12930      278.24062      347.28537      415.49942      209.82762      585.63361      491.45536      438.60611      462.02397      253.37248      371.09554      188.51874      567.63297      443.87989      421.27574      402.46909      352.58715      320.66366      364.34874      127.20379      351.93658      432.63563      562.85118      313.28982      564.81453      329.41010      250.20758      385.94120      340.56236      625.35166      449.25450      534.54379      480.90911      423.73246      704.84984      619.03305      420.80290      102.31915      125.64068      497.44872      838.24889      197.59141      209.05412      1988.76384     451.70979      65.20638       388.47263      216.44692      136.76423      891.52960      160.72612      503.74429      79.23864       535.92950      971.87862      3109.59055     770.85413      137.22596      457.44124      128.38263      178.23162      275.68736      549.03590      687.99684      201.92696      736.37351      389.33272      84.79063       54.80160       555.23166      309.64213      352.68198      363.26411      213.36839      1020.05102     283.03910      170.21576      2805.59815     146.58017      586.49449      650.68351      168.86633      537.47989      130.89801      558.78331      297.04014      379.52691      347.18443      687.71713      620.68405      385.96912      806.72914      794.49034      300.47205      60.78147       413.22800      281.45803      298.91451      94.58268       330.14528      702.23804      399.17227      193.93804      533.26159      449.36829      661.29538      262.90762      699.07365      300.27095      443.96689      584.15695      205.44333      441.54915      507.58296      539.71561      444.04548      337.60221      312.80033      491.78576      476.22293      394.02215      485.39751      565.80187      181.52514      530.85728      425.83766      158.24974      220.85063      128.88261      510.42572      361.97126      
1986 09 30 337.06976      328.06495      388.62489      538.79517      661.55645      471.74794      470.14619      568.51777      736.86514      800.32789      544.19452      209.77695      572.64153      369.86154      287.88779      366.29163      480.95753      684.55081      498.24564      563.16685      502.28333      483.22810      604.77215      558.56835      600.39246      516.30540      417.22059      475.96628      644.65603      478.15419      590.90659      508.76577      592.14242      607.03275      590.90677      350.14167      697.33027      554.73168      769.25231      712.62003      534.25348      380.63810      412.00477      624.93585      696.06379      299.12223      858.88274      738.93476      632.06826      658.86308      370.65955      539.89982      319.26177      889.71146      700.46180      744.88250      703.69274      602.66760      432.69173      670.09357      194.23751      655.03586      699.87494      866.21821      482.47704      804.63602      615.30911      341.67312      756.70257      492.21299      984.19160      704.95488      928.60991      1000.93635     580.42939      1182.08830     1132.02724     664.24040      198.53461      198.64107      870.43718      1274.77590     261.26647      338.65939      2471.54849     784.23894      148.04468      606.76699      321.16404      248.40111      1319.75686     244.64945      872.38541      154.85891      841.48981      1597.84576     3226.41562     997.83725      184.33670      711.32763      221.14863      275.07116      415.38750      923.25638      1005.41063     349.39706      953.92898      581.21846      144.12094      120.29544      1070.43390     449.28604      521.07617      544.71468      356.29419      1814.26766     443.23775      279.38554      3129.25061     241.70348      906.87730      1062.91927     159.48823      810.50481      180.19935      1030.87692     425.10691      545.15497      529.61077      1405.72880     911.85731      502.83672      1526.82911     1582.13621     457.14102      129.02559      546.97443      435.72818      448.72182      163.59555      476.20859      1290.52462     596.27840      332.89779      856.72818      666.36059      1233.60898     425.23344      1187.65699     452.71070      863.62959      965.02364      307.81765      687.39566      744.05865      954.84869      763.15618      712.81002      501.99339      772.11080      736.10316      606.61623      816.58792      1014.90104     335.00869      990.92869      678.44735      226.05179      396.74968      214.63765      832.67528      476.29751      
1987 09 30 264.83520      249.95005      279.30131      419.25564      509.90074      396.96099      395.73992      448.53061      657.88799      620.50700      412.52603      166.69409      435.43154      279.84943      217.80570      257.43818      335.98913      538.87780      341.82679      555.27604      354.49250      382.89766      456.53459      493.48559      463.50781      395.58829      317.13037      354.07610      442.51220      331.87256      467.30929      387.46567      427.20101      543.69036      452.43516      230.92606      514.64442      400.23839      591.67207      579.45659      483.93965      280.26096      283.43385      554.29834      543.12748      186.77431      669.60634      568.46550      549.93873      509.08212      249.47729      412.61312      197.89137      758.95401      576.48384      588.33728      550.63181      488.01894      311.81552      544.27360      130.11467      533.04135      556.83005      658.95925      318.93028      636.58880      477.52813      235.55589      647.03610      389.73386      808.62199      584.94227      669.46767      673.16610      446.83811      830.20950      816.20015      550.96968      98.90090       118.95614      793.96457      905.31583      191.37388      191.89764      2099.70131     579.05264      60.47580       470.92233      206.54180      129.59118      864.83398      153.07750      730.07358      75.50622       716.93934      959.38201      3140.10184     901.50668      115.58883      508.97806      125.08802      152.58848      287.63648      782.84891      865.30756      189.62914      822.83326      486.05895      72.31928       45.40996       715.17574      349.61279      377.87546      382.21892      207.30727      1064.17240     272.41553      170.45449      2792.39565     143.28023      691.82301      913.54563      69.48021       667.16560      97.44310       750.24668      275.55836      388.81173      370.52032      906.14675      653.29938      371.50905      999.48658      997.99365      283.52692      49.99286       365.88653      267.19450      278.60422      90.79964       337.46453      904.02018      415.60188      196.92306      628.12154      515.81566      796.94484      235.95884      903.67645      305.50804      632.72611      860.02672      191.06069      564.79461      585.87550      818.11198      665.69344      535.78059      295.68213      631.84581      579.14871      438.76918      771.20033      907.42681      142.54161      891.06430      599.90439      121.86612      188.32221      128.85711      763.93543      364.50191      
1988 09 30 211.15611      215.98886      238.86811      374.84664      447.42695      289.23797      302.36326      377.98436      456.10568      510.99557      348.82724      115.12501      348.97974      232.15851      142.47230      191.81450      275.90519      474.07074      289.26732      404.28776      383.80954      331.53252      436.80454      420.97873      354.76619      333.64160      293.95722      316.44836      438.01912      259.61350      350.68780      361.13975      397.87456      404.97820      397.90631      178.66221      399.64414      386.94525      462.88012      515.21156      334.37365      299.76337      256.95409      390.81990      431.11530      149.00152      514.23655      466.85242      489.56835      425.51081      214.68600      321.46270      153.17470      660.59380      471.61108      529.95545      489.80790      430.44830      266.58833      395.94199      87.38857       389.76173      440.02952      528.38896      288.02034      534.81476      347.79775      170.13567      474.33992      304.07276      603.23062      493.76952      541.39452      498.76874      350.29776      632.25733      652.50692      443.07106      58.45450       85.34530       576.35179      693.68147      124.07381      150.76574      1865.45888     548.44188      12.17790       379.01418      168.52833      81.20804       717.41721      113.53782      588.24118      34.80836       546.62526      802.21337      2701.74448     724.75700      87.28943       459.06700      67.83173       127.46881      218.70316      587.60364      663.98693      151.87678      662.72872      377.92626      14.41739       2.53407        682.27405      279.90975      295.32445      309.64851      156.24964      850.05873      229.25461      97.94563       2353.87992     77.07368       685.02966      805.18948      76.68256       547.01443      43.17332       713.98725      234.71662      321.31479      297.60554      872.32253      568.68520      310.92294      934.54442      745.39427      230.27981      3.88783        325.32256      225.73199      234.44872      25.84719       266.68378      814.12108      335.14006      137.84766      605.38955      428.13260      805.65131      193.87112      811.27895      235.65671      569.22384      658.89919      138.65624      471.92729      486.96635      664.53220      504.50644      466.40312      239.97267      477.57163      504.40180      369.29767      565.05601      778.45279      94.03659       674.24753      451.27109      57.19698       131.60794      87.58778       552.20399      295.00349      
1989 09 30 344.90051      332.60144      486.08773      673.15134      829.35917      606.93626      579.26135      690.83201      745.43648      721.24573      522.97735      327.10568      603.25748      376.34840      382.18921      438.25330      560.42968      688.73887      571.31205      708.03388      491.24077      528.63599      684.97984      567.36120      615.96530      579.95991      447.97676      585.08420      762.13408      544.47326      648.35870      512.63488      640.50033      716.03352      637.92648      426.25386      640.40977      542.25381      671.36960      717.57200      593.16602      489.66614      491.29888      665.56133      606.27285      397.18324      848.32782      903.34398      809.38914      809.20238      458.04783      687.38943      387.49625      993.09010      719.22169      708.74781      664.81769      577.21489      562.13947      700.35034      283.61662      681.89763      727.55233      742.81581      571.20679      997.37495      649.36266      470.78002      871.32937      597.08134      886.13559      847.87826      846.82712      849.04555      812.47077      1055.41952     993.21464      791.18007      293.29498      295.19877      978.00741      1194.85830     422.93297      459.99652      2371.85823     851.41128      200.28015      703.87494      426.64194      350.69799      1217.99389     383.32898      942.21210      254.46372      922.72542      1380.09933     3302.94119     1369.43893     284.51804      840.81780      378.91128      363.43627      544.12860      1013.14621     1154.75522     456.91783      1317.29693     709.09625      219.42799      266.64020      982.34192      574.53029      666.91528      701.19836      473.84644      1587.95722     550.38220      452.31524      3175.48047     411.06041      1113.34931     1202.31792     195.56623      944.58785      272.98855      1055.35175     577.94687      724.93448      669.42226      1263.79697     1013.67383     653.78321      1430.31857     1329.26165     578.83956      284.60509      717.07796      543.41034      564.65972      262.13035      617.49077      1235.95981     743.20077      465.07930      994.19306      836.60292      1122.25114     552.44967      1133.17044     567.32193      811.45890      1116.54867     457.20481      879.91348      914.11192      958.86668      870.56442      647.39301      634.08890      862.55806      928.81420      766.05918      978.47312      1076.28606     376.81758      1040.91177     788.23413      300.24693      448.79026      318.14838      930.99093      673.87028      
1990 09 30 440.73132      467.07070      490.30495      659.62859      740.09944      586.52396      599.32926      625.03375      856.55648      881.01821      676.10631      368.66561      686.30760      494.24285      440.98242      443.87261      578.55649      790.06624      581.93901      674.33769      622.52674      652.91231      715.19302      742.98687      716.37545      681.80737      614.88490      607.40759      707.83863      548.53909      748.77510      735.92309      813.36692      709.68879      747.50893      447.06827      798.41571      799.73598      883.07833      793.47687      604.47786      457.47153      550.31596      674.26728      813.08822      431.31028      953.62746      921.82648      854.02171      773.76563      507.80415      681.00834      404.42594      989.55007      880.94397      898.55605      853.02549      740.20994      589.54426      738.93639      330.40608      707.63031      840.80206      962.54246      567.66272      947.77337      695.85603      496.93603      833.32760      645.33914      1036.51787     850.21680      959.04312      1022.90843     742.06511      1252.50387     1152.19333     781.62183      266.43802      335.32911      1020.98118     1378.11081     448.60439      473.27478      2535.34199     927.61347      263.46703      742.82324      428.76027      360.33231      1360.45843     425.59188      1015.00870     319.26047      863.62951      1539.38178     3572.74469     1234.66899     337.21039      855.28541      334.58752      382.76697      545.08933      1004.18534     1081.41656     510.03960      1177.02802     732.76628      318.71402      260.46799      1199.29087     611.58821      694.87376      692.58327      540.28605      1636.68833     575.69630      404.23205      3423.14478     394.50486      963.29103      1241.35112     110.03151      867.08121      362.34345      1182.05901     531.20571      698.43762      631.04185      1460.31979     943.41231      602.99689      1525.16046     1421.33449     604.03881      255.88080      664.73749      593.03945      594.99739      359.93433      594.60612      1316.35763     693.85101      478.85027      917.86086      759.99893      1330.63168     579.29301      1262.50617     594.64536      996.15869      1068.63977     527.49499      778.88205      887.15908      1077.39123     739.17229      905.53427      650.05874      782.03045      880.36528      760.17824      851.83143      1144.06870     469.40349      1138.25348     722.15365      371.14196      521.56903      321.08672      809.60651      652.78067      
1991 09 30 482.64056      462.17021      579.60080      748.72994      972.81824      718.01561      688.60017      830.03906      961.86310      943.69171      677.01112      381.21811      670.09557      514.06597      453.87396      507.10217      640.57728      851.15946      650.48822      830.72647      663.53620      650.70257      764.80661      787.20668      703.15457      652.68630      602.61124      692.11767      854.50502      610.41219      731.87888      709.18010      769.20658      864.92810      756.26945      497.66817      818.88273      743.06198      863.08083      906.72773      686.70229      487.81110      626.89908      758.76076      810.05015      472.34764      1050.45340     1077.02999     1019.30965     937.51230      543.05927      807.94490      445.27613      1054.41950     931.27271      952.20260      879.36481      808.26936      663.69664      788.76365      332.07469      764.42281      847.20432      966.22293      692.01364      1178.02767     732.10532      554.60905      892.74406      704.01338      1183.54795     1040.89070     1111.69829     1056.12479     882.41729      1276.85481     1236.46499     871.48885      371.95829      357.73096      1147.98910     1340.75556     477.78478      519.27952      2533.98454     902.09839      277.74260      806.51090      528.24018      419.70297      1317.56154     421.20295      1049.33075     316.46615      1089.94216     1571.63450     3324.70826     1602.19159     347.41409      1050.50446     472.92614      452.18598      643.01115      1208.00616     1247.64650     516.12833      1553.12456     834.91442      312.77090      317.02952      1223.82226     707.03249      796.32442      840.14644      532.63805      1727.82292     710.45684      557.34681      3236.06203     508.34879      1239.11505     1253.11800     252.90378      1132.01914     346.50463      1224.03286     666.96430      838.00904      813.82560      1509.94180     1271.61212     730.28948      1686.84856     1543.15446     672.93750      348.88817      797.19720      679.53726      654.37549      356.26250      736.36514      1479.58044     916.39382      520.66704      1188.95026     937.04704      1392.71181     657.74508      1395.58736     715.22515      1077.91520     1234.83282     637.15210      953.34925      1156.11674     1215.29845     943.76237      913.60650      797.18507      1039.61692     1150.69081     914.51600      1083.62575     1235.00719     532.42869      1176.27905     920.76043      427.97393      647.93414      406.65226      1163.12590     771.13786      
1992 09 30 284.40253      292.39282      339.47761      477.05269      597.14989      442.25859      477.58335      495.58782      790.25418      695.32718      478.71869      182.68024      568.16982      346.20835      229.46725      256.11778      386.98578      640.03634      401.82899      631.32645      465.18031      469.69350      615.66443      500.39862      511.25692      523.87154      354.26333      431.20047      496.85310      357.83017      557.39227      442.06003      577.13078      626.38592      526.24708      254.15562      609.52111      502.88146      591.96057      736.91404      524.42824      384.45483      350.21908      599.57203      568.60801      243.55375      841.90224      639.23432      697.69976      564.13517      322.85207      522.37199      236.08087      875.50690      642.84535      688.20226      650.61436      545.04782      382.39963      613.34867      161.10784      592.42262      628.63713      808.64845      393.12734      691.12104      538.82081      307.14354      724.91684      477.83297      933.56672      629.10933      835.43742      863.89198      499.97973      1051.49397     953.56577      687.92843      133.41175      150.12121      853.81148      1198.38641     240.72735      255.51023      2483.53108     740.89799      101.86681      590.53289      272.91834      179.30828      1230.48504     200.20121      855.48350      111.46023      841.04280      1427.74177     3363.14997     1000.80077     162.59929      584.78804      172.30625      193.31588      374.99587      871.76288      933.28709      266.42591      881.53660      595.46965      115.01812      95.22110       898.53041      456.03798      431.31767      455.30563      275.76617      1545.90930     385.84361      220.52361      3226.87372     197.11682      801.87186      1052.50257     124.95911      709.49897      145.78758      871.64601      343.47457      492.21642      438.43560      1209.06181     762.31998      433.66086      1299.44581     1235.50633     383.22766      108.41128      441.48665      356.73711      376.94365      139.29477      436.79071      1225.19155     553.16315      256.90521      715.24946      640.96362      1040.79714     355.40735      1053.80662     425.70762      764.45264      910.68412      262.94048      638.58369      658.14940      899.96635      632.42225      583.47220      450.44769      644.62417      657.90359      595.49910      756.24586      1037.69239     215.24132      1024.18567     670.98292      179.26689      268.58607      160.15059      832.76428      414.65276      
