       Date Drainage_3    Drainage_ 5    Drainage_ 6    Drainage_ 7    Drainage_ 8    Drainage_ 9    Drainage_ 11   Drainage_ 12   Drainage_ 13   Drainage_ 14   Drainage_ 15   Drainage_ 16   Drainage_ 17   Drainage_ 18   Drainage_ 19   Drainage_ 20   Drainage_ 21   Drainage_ 22   Drainage_ 23   Drainage_ 24   Drainage_ 25   Drainage_ 26   Drainage_ 27   Drainage_ 28   Drainage_ 29   Drainage_ 30   Drainage_ 31   Drainage_ 32   Drainage_ 33   Drainage_ 34   Drainage_ 35   Drainage_ 36   Drainage_ 37   Drainage_ 38   Drainage_ 39   Drainage_ 40   Drainage_ 41   Drainage_ 42   Drainage_ 43   Drainage_ 44   Drainage_ 45   Drainage_ 46   Drainage_ 47   Drainage_ 48   Drainage_ 49   Drainage_ 50   Drainage_ 51   Drainage_ 52   Drainage_ 53   Drainage_ 54   Drainage_ 55   Drainage_ 56   Drainage_ 57   Drainage_ 58   Drainage_ 59   Drainage_ 60   Drainage_ 61   Drainage_ 62   Drainage_ 63   Drainage_ 64   Drainage_ 65   Drainage_ 66   Drainage_ 67   Drainage_ 68   Drainage_ 69   Drainage_ 70   Drainage_ 71   Drainage_ 72   Drainage_ 73   Drainage_ 74   Drainage_ 75   Drainage_ 76   Drainage_ 77   Drainage_ 78   Drainage_ 79   Drainage_ 80   Drainage_ 81   Drainage_ 82   Drainage_ 83   Drainage_ 84   Drainage_ 85   Drainage_ 86   Drainage_ 87   Drainage_ 88   Drainage_ 89   Drainage_ 90   Drainage_ 91   Drainage_ 92   Drainage_ 93   Drainage_ 94   Drainage_ 95   Drainage_ 96   Drainage_ 97   Drainage_ 98   Drainage_ 99   Drainage_ 100  Drainage_ 101  Drainage_ 102  Drainage_ 103  Drainage_ 104  Drainage_ 105  Drainage_ 106  Drainage_ 107  Drainage_ 108  Drainage_ 109  Drainage_ 110  Drainage_ 111  Drainage_ 112  Drainage_ 113  Drainage_ 114  Drainage_ 115  Drainage_ 116  Drainage_ 117  Drainage_ 118  Drainage_ 119  Drainage_ 120  Drainage_ 121  Drainage_ 122  Drainage_ 123  Drainage_ 124  Drainage_ 125  Drainage_ 126  Drainage_ 127  Drainage_ 128  Drainage_ 129  Drainage_ 130  Drainage_ 131  Drainage_ 132  Drainage_ 133  Drainage_ 134  Drainage_ 135  Drainage_ 136  Drainage_ 137  Drainage_ 138  Drainage_ 140  Drainage_ 141  Drainage_ 142  Drainage_ 143  Drainage_ 144  Drainage_ 145  Drainage_ 146  Drainage_ 147  Drainage_ 148  Drainage_ 149  Drainage_ 150  Drainage_ 151  Drainage_ 152  Drainage_ 153  Drainage_ 154  Drainage_ 155  Drainage_ 156  Drainage_ 159  Drainage_ 161  Drainage_ 162  Drainage_ 163  Drainage_ 164  Drainage_ 165  Drainage_ 166  Drainage_ 167  Drainage_ 168  Drainage_ 169  Drainage_ 170  Drainage_ 171  Drainage_ 172  Drainage_ 173  Drainage_ 175  Drainage_ 176  Drainage_ 177  Drainage_ 178  Drainage_ 179  Drainage_ 180  Drainage_ 200  
1978 09 30 1713.04887     1789.63527     1352.21178     1443.55554     1635.22142     1637.86753     1654.49608     1471.73352     2679.95108     2839.56143     2301.62426     1355.31418     2330.14732     1760.68556     1391.71153     1198.28313     1385.86173     2626.38541     1282.72864     1874.43374     2170.10242     2218.43717     2424.73698     2299.94446     2417.47320     1969.31220     2118.80373     1403.82068     1263.81754     1187.55614     2120.49895     2288.88533     2567.21253     1832.44452     2462.32470     1141.77255     2676.20078     2452.03049     2824.46154     2323.27545     1674.24101     1201.45806     1351.30401     1894.29437     2644.08377     1076.77525     2810.19018     2315.54124     2357.67536     1840.38254     1156.81229     1797.95946     1108.48428     2486.14368     2488.68670     2707.41320     2513.02917     2515.60077     1299.87520     1779.14949     1085.69606     1878.13181     2107.94398     2895.06916     1123.60655     2208.61991     1842.53481     1240.26114     2339.04309     1754.59102     2770.14948     2420.34210     2914.93484     2815.30006     1537.31083     3034.46275     2892.17753     1959.03271     944.77908      994.67508      2374.79732     3091.47514     1171.16333     1065.03767     3727.08571     2485.56420     1022.04946     1714.59601     1407.52651     1231.90898     3262.29592     1276.87168     2622.47657     987.97289      2194.39135     3615.58999     4564.78128     2519.20616     988.25408      2291.99569     1224.43600     998.26219      1655.21792     2133.72565     2414.51711     1592.91005     2413.33073     1728.34474     1008.24383     1112.03993     3485.44599     1882.21435     1776.05878     1926.82178     1684.72948     4362.84413     1683.58175     1406.62971     5398.97309     1374.26558     2719.86397     3008.42526     1661.61408     2092.57195     1023.88025     3175.29126     1419.13962     1563.24247     1899.03370     4165.51135     2803.07176     1452.81257     3467.06924     4187.13791     1676.69875     1169.95609     1530.64883     1653.02658     1655.72190     1057.22199     1631.84470     3353.83079     2122.52379     1409.98181     2535.76303     2186.93483     3506.17753     1707.40980     3163.43443     1846.34927     3112.46667     2610.51335     1476.12813     2074.36739     2448.79570     3091.07975     2323.68544     2945.40384     1822.63203     2306.70800     2587.39489     2209.05460     2717.53236     3011.36100     1492.59103     3014.98705     2143.73456     1374.47975     1730.23714     1148.42597     2597.46581     1431.81951     
1979 09 30 1163.83093     1236.42426     978.81435      1038.90062     1166.99225     1163.72926     1186.40943     1051.59144     1755.21111     1887.12236     1562.54644     986.89183      1607.70151     1223.58139     1015.32603     880.00607      1014.96753     1789.38741     939.41422      1353.47949     1511.82421     1543.81029     1697.35197     1584.51479     1659.32447     1410.19665     1476.09119     1003.36765     918.09554      879.17254      1501.81361     1594.59198     1793.66344     1319.41813     1716.19983     835.16529      1868.80059     1724.67259     1940.84310     1621.83514     1190.08345     862.61887      967.50201      1324.50997     1852.56710     779.34282      1941.36365     1670.02861     1705.33887     1335.49615     832.14243      1299.57091     812.03173      1734.73020     1734.17937     1895.27584     1755.06094     1764.95140     934.41519      1247.65242     796.61349      1312.64563     1467.29713     2035.01458     821.85020      1603.93994     1286.94066     895.08935      1660.81204     1270.83694     1909.13138     1751.56006     2043.50922     1963.64116     1119.19537     2127.32685     2019.79917     1408.96041     683.72346      721.45421      1672.21894     2164.63206     846.03763      769.54080      2606.81027     1726.96372     743.18061      1223.12295     1024.69205     893.19784      2275.86857     927.03790      1830.66545     714.93003      1536.07395     2522.89011     3192.19352     1845.72682     716.13949      1677.32268     888.76127      723.74888      1207.51711     1497.07136     1716.36938     1160.27900     1772.51686     1219.68867     728.59549      804.40982      2439.67951     1367.34141     1296.81277     1413.25474     1227.42807     3055.63475     1227.07906     1023.47932     3784.52021     998.62307      2002.91971     2118.04008     1228.04742     1511.09370     740.85150      2282.19427     1032.71030     1139.66179     1401.62826     2923.82065     2072.50240     1057.58905     2468.12999     2936.84908     1220.58479     847.80881      1114.97080     1207.18721     1205.81753     767.75517      1204.45139     2373.23096     1565.54200     1023.92161     1884.89206     1606.68216     2530.32339     1243.48235     2240.34845     1379.04658     2185.25118     1907.75522     1076.73793     1520.86141     1808.45186     2180.08755     1702.52979     2050.80657     1346.79218     1688.21267     1911.61267     1636.40719     1987.82797     2158.60317     1099.49809     2123.36761     1562.02623     1032.31011     1299.59555     863.62287      1904.87062     1031.16561     
1980 09 30 1715.78163     1824.63273     1350.26778     1446.79785     1658.77711     1672.66907     1742.62556     1479.51495     2584.07329     2767.28324     2289.16146     1360.15239     2378.18981     1811.74310     1405.44796     1219.49950     1400.60656     2601.03494     1296.99076     2019.74106     2254.93831     2290.16589     2568.58205     2337.75488     2408.89537     2141.94310     2199.18929     1398.87940     1263.23611     1217.32696     2325.74277     2398.53194     2715.60898     1999.98839     2529.00574     1150.92457     2704.94247     2652.01882     2800.87964     2410.13875     1846.85391     1194.74287     1339.90916     2021.15541     2679.16752     1072.84159     2794.45150     2365.93368     2458.20784     1895.79635     1148.84832     1824.54623     1120.76578     2593.40186     2604.64633     2797.49358     2611.65938     2544.71202     1286.06711     1957.96328     1100.49047     2045.18509     2225.82495     2958.93110     1132.99168     2279.60803     1985.45098     1228.14083     2554.00924     1868.42565     2749.12615     2533.12694     2943.93664     2944.26867     1545.58739     3134.32734     3018.10430     2108.54834     942.75281      994.59993      2588.53139     3206.26869     1156.64525     1056.92464     3874.74095     2665.00503     1024.31023     1841.06036     1398.04951     1211.69472     3413.10444     1253.67883     2795.95427     984.02066      2388.65840     3774.47956     4744.24530     2560.82560     986.70895      2382.72919     1202.99517     997.12151      1652.52672     2317.84259     2563.95380     1580.68827     2441.70713     1876.54358     1002.38580     1097.51947     3641.25101     1994.33493     1780.92131     1940.24864     1674.39919     4515.11247     1677.16816     1391.31355     5553.89252     1355.78483     2759.38294     3096.72486     1671.16906     2234.41126     1015.71963     3353.00126     1405.62092     1560.36146     1912.03065     4285.19409     2857.24300     1441.27260     3593.81157     4264.19267     1665.31457     1149.80938     1523.08024     1651.77576     1646.97234     1045.20713     1638.00523     3426.30332     2124.51135     1392.48207     2589.99598     2298.05926     3624.77091     1694.47824     3188.47313     1856.54484     3118.49286     2738.26008     1460.38219     2197.40309     2537.22332     3067.09164     2431.39595     2895.98294     1816.30529     2378.26615     2651.79147     2239.95023     2800.28363     3024.48102     1482.69787     2959.29588     2163.80427     1375.55986     1734.83806     1150.20191     2634.03607     1425.06297     
1981 09 30 1648.72285     1767.95249     1515.80993     1586.05546     1763.24136     1739.72524     1736.24068     1603.73576     2347.07431     2522.28277     2151.93138     1543.58958     2255.28071     1733.75844     1587.78191     1379.64680     1584.76759     2410.90164     1474.43833     1962.55614     2167.71890     2167.40970     2462.39537     2199.30083     2253.63812     2051.60366     2088.96723     1548.76465     1451.40864     1378.85783     2196.05503     2285.69970     2588.22044     1928.80506     2372.80846     1322.95131     2524.91118     2505.29262     2599.48597     2278.74903     1744.60333     1364.08582     1508.00911     1920.05869     2512.81359     1252.13713     2610.68715     2510.11726     2532.02557     2028.85205     1329.87347     1972.04600     1291.57260     2462.02107     2481.60026     2645.43758     2470.03629     2395.97409     1466.79502     1857.46227     1266.91579     1946.77241     2129.03092     2801.07923     1306.10196     2415.58475     1893.98282     1416.64173     2464.18786     1890.20973     2583.67731     2620.46174     2783.51557     2804.95797     1721.14053     2974.07803     2869.35702     2097.08772     1109.84264     1165.15299     2508.59890     3044.90801     1353.90625     1250.60185     3686.84124     2556.31120     1194.16655     1839.49256     1601.29180     1427.68371     3256.68803     1471.01581     2692.25411     1155.72608     2319.60947     3623.65881     4535.05425     2801.47166     1157.88341     2503.62653     1405.30916     1168.58476     1869.13216     2228.35491     2479.78650     1807.27091     2684.14504     1829.90338     1180.48519     1293.11600     3520.32856     2041.07236     1985.08346     2143.85641     1903.87193     4358.54223     1893.25513     1593.08655     5346.72224     1554.12660     3006.43436     3014.58253     1830.50856     2204.86405     1182.79567     3248.28024     1599.85878     1748.34147     2100.66497     4147.28736     3071.46452     1634.53001     3503.09798     4133.80498     1876.21733     1329.24943     1714.83677     1839.25014     1851.58344     1195.38633     1800.37821     3357.71027     2337.60918     1583.43414     2758.12453     2353.14488     3547.76225     1896.76874     3144.72404     2010.21641     3057.76954     2691.03116     1645.48367     2202.84701     2642.37634     3038.27482     2398.49943     2846.29698     1999.14404     2406.62990     2787.88170     2381.69348     2776.45558     3015.49140     1648.01761     2942.94190     2175.74181     1479.97775     1874.06377     1238.45262     2700.35652     1603.78193     
1982 09 30 1883.73572     1997.70878     1632.90777     1727.70369     1970.77677     1943.23991     1958.95733     1774.32761     2830.47345     3029.09520     2506.64267     1659.76692     2589.09533     1976.58154     1709.62261     1474.31026     1703.08812     2853.82387     1578.80910     2222.25176     2486.85251     2491.75453     2815.41703     2543.89178     2635.52782     2323.90272     2409.57475     1692.89876     1548.12157     1460.26052     2499.04344     2655.32703     2991.99161     2189.51951     2746.08944     1400.91653     2950.67936     2880.08881     3076.04834     2649.84380     1985.87889     1452.46983     1629.16111     2224.43977     2936.26018     1312.34472     3076.93690     2829.49293     2860.09333     2253.95675     1397.73623     2211.01904     1354.44197     2872.68061     2900.01787     3075.66767     2872.82885     2803.91835     1569.86119     2112.98365     1322.98357     2229.23966     2480.17153     3263.70392     1375.38590     2707.33924     2184.52146     1502.73099     2793.93298     2115.11060     3044.54532     2934.96493     3260.26753     3278.26752     1903.19497     3468.67724     3352.37198     2354.13427     1145.80576     1206.48547     2838.79426     3554.97409     1414.88585     1286.93154     4311.09176     2951.68355     1236.40025     2059.24767     1725.29031     1488.94084     3806.04526     1544.38420     3117.46576     1187.57662     2622.82771     4245.55598     5316.37831     3121.88309     1192.20927     2775.93229     1476.56503     1204.54052     2036.33214     2545.84577     2877.98443     1945.76147     2991.58783     2066.15663     1209.89038     1336.79456     4129.56974     2267.71560     2186.42477     2380.47903     2057.92260     5134.76987     2058.00548     1706.83843     6300.66867     1656.66429     3344.44976     3566.31109     2022.54287     2505.10939     1218.77305     3787.50524     1720.77602     1910.46802     2334.22121     4903.08692     3410.70147     1764.03419     4131.76146     4888.16975     2032.64915     1398.25575     1862.89489     2016.57431     2011.55634     1243.38898     1991.79924     3993.62396     2574.68967     1692.42614     3062.88963     2627.04515     4179.47027     2053.06194     3754.17033     2225.47183     3634.18265     3115.66233     1753.76009     2487.37992     2924.00699     3597.83771     2767.31555     3345.04574     2153.76759     2714.69322     3068.10887     2615.04409     3208.21853     3538.34571     1757.91300     3439.69839     2494.49705     1592.92730     2023.32819     1325.97038     3015.01017     1744.78705     
1983 09 30 1725.89827     1798.02006     1376.56541     1463.16026     1647.19150     1642.81364     1682.90630     1483.61911     2725.10786     2878.68668     2351.95045     1388.83105     2377.40136     1788.80575     1440.33830     1248.05187     1428.90384     2691.29154     1321.75618     1931.87308     2209.59838     2273.89150     2480.96552     2358.23390     2480.49042     2035.82609     2173.08600     1411.64214     1284.82831     1240.79983     2202.66190     2354.37989     2642.52312     1896.42841     2535.72205     1164.59712     2759.45528     2544.10038     2897.95534     2398.27043     1740.22133     1197.14227     1349.36400     1956.37333     2721.40208     1076.51660     2879.19526     2345.22569     2402.08056     1859.00805     1147.48399     1814.84147     1129.79454     2578.40891     2574.62718     2796.26462     2605.58551     2583.41779     1289.98075     1823.26862     1109.08383     1923.41458     2168.41046     2970.92396     1142.30330     2237.79316     1892.35591     1225.17326     2394.07154     1796.92421     2825.33949     2462.86698     2984.43876     2919.29539     1540.47415     3136.64870     3007.54809     2004.36591     934.52996      991.36876      2409.53865     3207.03484     1149.71229     1039.86728     3876.74986     2532.55940     1022.80986     1727.19304     1394.43620     1205.29799     3382.88756     1251.70753     2660.65697     970.49630      2206.94848     3725.42031     4736.18115     2536.79444     977.85302      2311.26873     1201.96909     989.96203      1648.09086     2143.75568     2436.05807     1578.19986     2427.12513     1730.87317     984.13087      1086.97060     3556.64472     1889.41118     1777.54869     1934.27385     1672.40406     4481.53052     1675.69208     1391.39510     5574.75433     1357.79621     2736.40022     3063.15136     1663.76274     2091.07999     1002.26334     3199.32922     1406.54806     1559.87535     1906.32367     4276.48030     2821.47056     1442.06308     3505.96113     4300.63973     1667.66462     1152.36987     1523.74413     1652.05321     1648.61292     1040.27685     1635.62944     3397.19696     2124.37644     1396.51340     2540.78427     2179.71457     3534.80603     1699.85489     3203.83740     1849.45343     3169.76875     2618.55200     1464.22898     2063.14642     2434.01514     3130.71828     2329.90744     2990.64203     1817.11063     2316.08870     2571.88527     2199.06523     2751.78369     3057.62814     1483.62523     3051.23973     2188.29140     1371.88913     1729.53044     1146.35813     2632.67423     1425.67967     
1984 09 30 1648.38940     1770.05482     1497.42191     1577.41308     1753.20756     1733.41700     1752.93760     1587.62369     2343.00318     2570.89055     2176.46848     1501.37873     2282.18574     1750.38228     1534.94614     1325.23430     1529.68565     2471.70935     1414.55271     1989.00932     2184.76830     2201.69745     2459.21956     2234.12624     2295.23245     2055.28487     2118.65683     1532.76055     1402.65567     1322.92469     2171.05250     2309.08243     2599.66038     1936.79917     2422.03047     1272.27858     2589.08345     2493.99195     2677.93653     2313.65642     1727.01154     1342.44792     1491.64686     1919.01035     2566.48367     1217.11135     2691.15363     2519.15668     2551.15878     2006.41219     1307.16521     1966.72448     1251.25149     2490.12176     2502.66800     2681.47332     2503.64746     2440.28435     1451.54306     1816.17548     1232.23580     1909.52898     2125.86816     2837.11473     1261.13364     2411.36517     1868.73324     1401.35850     2437.81027     1881.19540     2663.08615     2611.90336     2830.16631     2825.15205     1710.27687     3004.94573     2894.62344     2079.05074     1088.41069     1142.24036     2457.91497     3073.62136     1339.15132     1234.42308     3717.70307     2516.27443     1173.15550     1801.57409     1590.22388     1413.98446     3269.48607     1458.86149     2650.37044     1142.18724     2254.81127     3625.59794     4562.87495     2788.22851     1141.59188     2483.35822     1396.43963     1151.82760     1862.78675     2166.83304     2440.99403     1801.63866     2679.49106     1787.14642     1168.16366     1279.64559     3502.64688     2015.96457     1987.60641     2146.72849     1901.56779     4365.55075     1894.95983     1593.22061     5382.19067     1556.90106     3005.84366     3010.06960     1844.12391     2174.69367     1175.39098     3203.38512     1603.96963     1754.69162     2110.04195     4160.67739     3076.39912     1639.52718     3479.78359     4161.61687     1887.96790     1325.01114     1722.17621     1851.01570     1862.32148     1195.05440     1814.89570     3351.34856     2363.46253     1591.48145     2777.59223     2348.19762     3519.69945     1917.23725     3150.51296     2035.32007     3079.30378     2662.70048     1657.45259     2192.54381     2649.10739     3069.37205     2372.85468     2896.42943     2031.86480     2383.58802     2794.32504     2391.50598     2744.85337     3015.02464     1667.51198     2997.83372     2161.87835     1504.49911     1912.24437     1263.33545     2668.35838     1586.49558     
1985 09 30 1330.05303     1408.22189     1066.17392     1140.18493     1275.46647     1284.73919     1317.35148     1148.77063     1989.21826     2129.16991     1788.62155     1057.89872     1830.39713     1391.75270     1088.77971     937.19944      1080.08053     2031.77040     997.29908      1511.96830     1722.81320     1755.46532     1940.01483     1805.55124     1898.69920     1594.91305     1680.38299     1094.86240     981.32990      927.70544      1719.36142     1820.43435     2050.49287     1466.95901     1950.42782     881.97251      2130.79588     1975.86787     2201.48850     1851.91436     1350.52491     926.49993      1049.57239     1511.55319     2106.10677     826.37702      2197.10969     1808.84428     1849.88718     1429.80394     888.74773      1400.35348     854.74400      1999.11598     1993.22601     2165.95936     2018.56792     2001.54130     1004.80450     1396.60203     838.35995      1474.44084     1672.29021     2303.64084     865.24325      1723.52021     1456.62958     953.70043      1832.32857     1380.18256     2147.86163     1890.04083     2308.71698     2265.62116     1193.80064     2437.97435     2339.36254     1535.52654     718.05808      759.04043      1829.11188     2496.15122     896.31409      805.94280      3020.91710     1935.65335     781.47982      1319.79874     1087.46821     941.87376      2627.56721     979.75111      2033.19568     748.42668      1668.77321     2885.74347     3687.01487     1965.51022     751.03360      1790.75069     938.72024      759.64751      1282.35091     1623.25334     1870.46693     1230.70417     1886.15811     1321.18804     761.08558      843.39988      2743.33254     1465.86968     1379.35321     1503.48784     1302.73070     3476.43148     1303.40859     1085.42384     4338.33523     1058.15483     2131.04564     2371.66013     1304.82962     1622.38200     776.67383      2467.08538     1095.94413     1211.54952     1489.85333     3322.99821     2204.84684     1122.79608     2711.41010     3339.97992     1296.78562     894.61108      1184.66651     1283.73337     1281.40042     807.97346      1279.88866     2632.24963     1663.11583     1084.96583     2005.24469     1719.21175     2739.46260     1320.19475     2485.52749     1462.81503     2453.40871     2037.33403     1136.07606     1626.84324     1929.93498     2420.56734     1816.20809     2304.41338     1417.80218     1816.33335     2036.58012     1740.08679     2130.45782     2364.75867     1154.91785     2353.92609     1687.14139     1079.94554     1359.35421     900.10739      2054.95539     1105.11752     
1986 09 30 1604.75160     1708.90624     1397.92982     1467.68095     1626.78973     1621.61094     1658.30346     1469.95674     2364.01664     2536.17727     2130.62713     1429.28611     2209.32952     1688.90134     1479.54452     1283.41098     1479.47135     2417.77954     1374.19564     1898.81393     2114.62143     2126.81540     2391.58032     2168.37590     2244.29419     1985.12939     2050.35107     1422.13683     1331.65581     1277.86016     2125.64445     2247.07942     2533.08625     1866.20222     2345.26611     1217.85995     2520.15154     2442.11299     2602.91517     2261.04989     1689.55711     1242.22013     1382.14069     1891.04699     2510.14277     1132.79533     2596.80099     2333.74108     2384.54659     1877.71555     1209.19705     1820.12186     1177.41586     2460.79096     2477.45828     2640.36003     2468.61310     2396.14842     1338.59759     1795.78067     1150.37431     1902.39991     2127.73609     2794.76724     1196.11082     2250.23895     1872.63027     1287.81392     2376.47337     1784.12312     2553.57678     2452.94645     2778.95724     2816.35021     1580.35743     2984.12459     2888.44269     1993.86461     994.80295      1042.94477     2410.51202     3065.19642     1227.05661     1125.00388     3721.40302     2532.67613     1070.06484     1738.19831     1462.64504     1293.39018     3287.85628     1336.51369     2672.96880     1038.74758     2223.50305     3653.21062     4578.39383     2601.19214     1035.78465     2354.33278     1280.58376     1044.79627     1716.33848     2164.61943     2459.79411     1655.69534     2499.68784     1750.29334     1063.72353     1170.74393     3539.00344     1909.09282     1833.86774     1994.52164     1748.10843     4387.44133     1743.13428     1461.40687     5382.29952     1427.69219     2824.38451     3025.01462     1734.09736     2123.52750     1073.77083     3238.17948     1471.50098     1614.72705     1978.63143     4172.40443     2921.01658     1505.00278     3509.26853     4145.41655     1732.98950     1219.82292     1582.55498     1707.63974     1710.66679     1101.33349     1701.36910     3362.87157     2212.49557     1461.16564     2648.26094     2231.19238     3541.66341     1763.53909     3143.02485     1944.91055     3047.98201     2652.01944     1531.75750     2103.89618     2512.20843     3034.98008     2364.67190     2828.64097     1892.75559     2342.22241     2660.05610     2285.50059     2739.37297     2989.82621     1552.18289     2946.27791     2131.87790     1436.23166     1812.54483     1199.04274     2620.91143     1458.81190     
1987 09 30 1402.29151     1482.08577     1118.06783     1193.57188     1352.98300     1356.31603     1385.29971     1215.72395     2112.15231     2257.20839     1883.90329     1140.65068     1937.72784     1470.56671     1183.39428     1018.65023     1179.63032     2129.34344     1089.00961     1590.07216     1821.94336     1860.53787     2039.59410     1910.42603     1986.50701     1669.21411     1781.66293     1162.85759     1048.49610     1007.14235     1791.21797     1930.14639     2165.47698     1543.80248     2064.97923     954.96898      2227.85211     2071.39989     2307.91090     1960.96598     1411.13568     987.46329      1116.36070     1590.18721     2212.78783     879.11905      2320.18870     1920.38027     1950.64173     1508.88801     948.12037      1489.36026     920.71815      2105.04973     2100.08799     2289.76106     2125.74164     2110.63841     1067.93406     1467.49283     898.90147      1545.89464     1753.02327     2446.85458     936.31614      1820.83863     1521.18768     1014.45760     1933.61109     1449.16470     2295.94627     1987.74896     2451.26875     2377.58187     1268.82118     2572.05865     2451.36184     1615.98652     766.27911      807.89835      1935.13945     2622.72427     954.13276      862.72650      3163.60765     2029.64654     831.80945      1390.44236     1152.57470     999.74563      2745.72274     1036.88279     2134.86174     800.50619      1768.04712     3016.76113     3855.97009     2075.45245     800.45909      1863.24929     992.20357      808.70586      1356.29830     1719.53294     1964.65617     1298.62724     1988.27582     1397.93860     816.54125      899.61831      2870.07283     1535.70446     1453.32331     1581.88321     1372.41808     3640.49427     1371.00419     1139.97396     4549.04129     1108.96705     2227.78864     2488.12759     1351.18585     1706.31159     831.56667      2587.45582     1148.37342     1271.41297     1554.04180     3483.37708     2279.85005     1176.52148     2843.49559     3513.48510     1354.57846     944.34628      1240.97416     1341.81450     1339.90298     861.55974      1327.33606     2766.01398     1717.42224     1134.19952     2060.51846     1792.89171     2878.94880     1371.75312     2621.65439     1494.96655     2594.91901     2138.85174     1188.07213     1704.63456     2001.41820     2577.56954     1903.70356     2466.68945     1469.61344     1901.00183     2106.34484     1791.61361     2250.96895     2513.98160     1204.73374     2531.36526     1803.19691     1114.35073     1403.19235     932.09639      2163.85252     1175.19044     
1988 09 30 1301.99103     1395.36518     1167.10594     1223.85251     1357.32982     1348.78973     1361.25915     1228.10057     1889.17177     2060.35163     1719.29052     1181.90027     1794.27736     1375.54413     1216.52465     1052.96212     1209.89241     1962.82473     1121.35285     1539.45021     1713.02666     1727.16766     1934.37366     1757.03362     1815.06420     1605.92967     1659.88037     1188.61897     1103.54209     1046.01259     1715.28831     1806.61519     2038.82300     1502.07591     1903.13083     991.93259      2045.00817     1964.76510     2123.56336     1818.54420     1359.59344     1022.91250     1146.60732     1506.54698     2032.54943     928.46289      2128.70477     1939.29630     1966.66856     1536.88413     989.15288      1509.14559     955.37081      1961.13962     1966.45395     2119.11926     1974.11936     1938.19063     1099.18506     1434.36572     934.60151      1504.98588     1667.44951     2252.78175     968.76044      1849.91857     1469.13973     1047.68858     1902.35968     1449.17048     2105.13301     2011.59929     2250.94125     2227.01568     1296.69060     2383.13734     2287.86210     1607.84878     801.70133      842.61869      1923.19116     2436.97086     990.13851      897.79039      2947.35893     1974.96855     862.45795      1402.78826     1186.80860     1036.83626     2582.29728     1073.18911     2081.38828     827.45829      1771.28013     2857.19233     3611.66751     2125.02565     829.69950      1908.16598     1024.55497     838.09689      1392.24784     1709.61486     1921.66494     1335.86328     2038.49313     1403.20536     843.51578      931.27655      2750.96682     1560.39537     1485.39314     1619.79775     1409.27163     3443.78613     1404.74222     1171.74699     4260.76102     1138.39475     2289.75057     2371.00582     1392.07930     1704.66868     850.39223      2525.03658     1177.94216     1299.53250     1598.85460     3286.33784     2351.65331     1205.72800     2739.57037     3292.69558     1384.83372     968.73161      1269.38169     1370.91100     1369.45377     871.11862      1365.70828     2640.76202     1766.16568     1159.74998     2128.47757     1819.59626     2778.85611     1399.08872     2486.20347     1550.73889     2433.95131     2097.60305     1214.41350     1711.38263     2045.10715     2419.93150     1865.87855     2284.08948     1507.76698     1856.94012     2153.67441     1838.07826     2169.31590     2381.70983     1235.70233     2358.02572     1711.36067     1151.48390     1451.97580     962.86841      2081.36419     1199.43763     
1989 09 30 1633.12595     1739.98362     1438.87018     1520.20818     1715.75310     1687.74569     1695.17866     1554.97155     2461.85346     2625.37207     2171.21535     1452.13837     2257.11595     1723.83347     1478.99985     1275.69253     1482.57408     2461.75196     1376.30782     1937.42957     2154.41873     2175.24874     2445.57608     2215.97009     2285.67793     2035.00237     2094.09379     1495.73886     1368.33626     1270.10368     2193.57026     2291.72970     2588.51004     1907.73690     2400.84967     1237.45644     2571.59448     2511.62103     2657.13976     2318.21832     1740.31407     1302.71848     1453.61656     1938.16805     2566.34373     1180.55629     2663.79134     2450.00527     2455.17988     1961.20332     1262.96910     1925.91351     1201.22723     2533.04081     2542.98753     2718.61216     2544.92560     2453.88635     1412.95594     1841.09916     1174.90719     1950.01653     2181.40179     2869.32403     1219.43465     2340.32422     1921.78052     1360.77097     2425.04500     1825.66656     2634.77746     2522.20149     2854.38722     2902.02046     1680.03298     3078.64718     2985.39454     2036.30661     1042.26411     1090.50622     2455.05364     3168.94259     1293.63804     1185.89518     3857.06986     2588.93833     1116.81960     1784.22993     1553.61868     1371.68227     3396.81693     1421.44909     2737.89225     1093.54800     2267.57294     3773.40142     4750.82701     2741.69222     1087.96825     2440.84729     1366.76139     1097.01550     1826.72182     2213.33017     2538.62984     1764.59927     2642.35220     1797.49771     1122.18588     1245.32858     3650.79069     1980.72009     1959.59293     2120.70760     1866.41157     4551.89843     1864.53970     1563.79728     5610.41535     1533.82877     2971.09126     3145.96470     1834.81580     2209.42249     1135.04017     3358.29580     1578.40272     1731.60026     2093.79986     4342.94090     3050.44729     1614.71911     3650.06824     4338.67125     1865.25508     1314.16469     1699.21291     1832.43710     1839.83022     1168.53333     1805.81349     3511.14036     2355.88363     1578.22739     2771.74228     2339.74946     3702.43848     1906.82100     3295.92050     2038.79782     3209.65773     2774.44251     1648.86192     2212.76253     2632.91495     3175.32422     2469.52879     2972.59073     2009.58771     2425.58655     2775.02235     2378.34318     2860.12439     3124.21243     1650.63501     3056.05858     2222.27436     1479.34731     1883.95900     1237.36316     2700.19255     1557.28119     
