       Date Drainage_3    Drainage_ 5    Drainage_ 6    Drainage_ 7    Drainage_ 8    Drainage_ 9    Drainage_ 11   Drainage_ 12   Drainage_ 13   Drainage_ 14   Drainage_ 15   Drainage_ 16   Drainage_ 17   Drainage_ 18   Drainage_ 19   Drainage_ 20   Drainage_ 21   Drainage_ 22   Drainage_ 23   Drainage_ 24   Drainage_ 25   Drainage_ 26   Drainage_ 27   Drainage_ 28   Drainage_ 29   Drainage_ 30   Drainage_ 31   Drainage_ 32   Drainage_ 33   Drainage_ 34   Drainage_ 35   Drainage_ 36   Drainage_ 37   Drainage_ 38   Drainage_ 39   Drainage_ 40   Drainage_ 41   Drainage_ 42   Drainage_ 43   Drainage_ 44   Drainage_ 45   Drainage_ 46   Drainage_ 47   Drainage_ 48   Drainage_ 49   Drainage_ 50   Drainage_ 51   Drainage_ 52   Drainage_ 53   Drainage_ 54   Drainage_ 55   Drainage_ 56   Drainage_ 57   Drainage_ 58   Drainage_ 59   Drainage_ 60   Drainage_ 61   Drainage_ 62   Drainage_ 63   Drainage_ 64   Drainage_ 65   Drainage_ 66   Drainage_ 67   Drainage_ 68   Drainage_ 69   Drainage_ 70   Drainage_ 71   Drainage_ 72   Drainage_ 73   Drainage_ 74   Drainage_ 75   Drainage_ 76   Drainage_ 77   Drainage_ 78   Drainage_ 79   Drainage_ 80   Drainage_ 81   Drainage_ 82   Drainage_ 83   Drainage_ 84   Drainage_ 85   Drainage_ 86   Drainage_ 87   Drainage_ 88   Drainage_ 89   Drainage_ 90   Drainage_ 91   Drainage_ 92   Drainage_ 93   Drainage_ 94   Drainage_ 95   Drainage_ 96   Drainage_ 97   Drainage_ 98   Drainage_ 99   Drainage_ 100  Drainage_ 101  Drainage_ 102  Drainage_ 103  Drainage_ 104  Drainage_ 105  Drainage_ 106  Drainage_ 107  Drainage_ 108  Drainage_ 109  Drainage_ 110  Drainage_ 111  Drainage_ 112  Drainage_ 113  Drainage_ 114  Drainage_ 115  Drainage_ 116  Drainage_ 117  Drainage_ 118  Drainage_ 119  Drainage_ 120  Drainage_ 121  Drainage_ 122  Drainage_ 123  Drainage_ 124  Drainage_ 125  Drainage_ 126  Drainage_ 127  Drainage_ 128  Drainage_ 129  Drainage_ 130  Drainage_ 131  Drainage_ 132  Drainage_ 133  Drainage_ 134  Drainage_ 135  Drainage_ 136  Drainage_ 137  Drainage_ 138  Drainage_ 140  Drainage_ 141  Drainage_ 142  Drainage_ 143  Drainage_ 144  Drainage_ 145  Drainage_ 146  Drainage_ 147  Drainage_ 148  Drainage_ 149  Drainage_ 150  Drainage_ 151  Drainage_ 152  Drainage_ 153  Drainage_ 154  Drainage_ 155  Drainage_ 156  Drainage_ 159  Drainage_ 161  Drainage_ 162  Drainage_ 163  Drainage_ 164  Drainage_ 165  Drainage_ 166  Drainage_ 167  Drainage_ 168  Drainage_ 169  Drainage_ 170  Drainage_ 171  Drainage_ 172  Drainage_ 173  Drainage_ 175  Drainage_ 176  Drainage_ 177  Drainage_ 178  Drainage_ 179  Drainage_ 180  Drainage_ 200  
1979 09 30 44.90559       47.27402       338.16047      378.75257      401.28353      451.32078      385.04126      432.56847      494.35172      310.92926      179.39044      305.72209      197.44099      49.06323       260.63087      257.01433      281.49092      260.87689      250.34723      333.27456      105.71655      106.50902      164.00092      162.21476      239.88358      157.46649      72.67899       354.17361      375.88246      270.99072      166.99420      103.29245      129.42553      325.64459      194.49764      262.19576      293.33234      84.87412       310.47435      264.56590      182.97300      329.84863      367.35005      260.68442      288.72691      222.77346      487.52861      510.45509      489.97567      458.54125      261.36498      490.60706      275.18109      343.15369      215.87199      260.87463      207.90680      208.31405      329.23218      194.85894      250.46453      211.32636      216.68001      360.98810      220.57822      526.73780      184.69219      287.04811      265.16404      423.75313      642.86514      473.39461      479.84519      391.21016      415.23804      618.93437      538.69287      357.55517      195.04202      225.92892      368.95827      710.31876      264.34023      191.48169      1973.20198     300.31212      169.47340      379.64824      341.86452      237.03336      772.03434      257.54148      318.05646      168.07414      405.68826      884.43206      3264.27455     637.81683      289.43560      549.59113      208.10612      288.47595      427.10687      365.22129      396.20768      367.00806      673.42422      382.43848      153.90146      168.09290      333.14536      509.65119      452.35603      524.70116      411.14214      982.39070      405.04446      266.96917      2921.38735     237.18880      590.35788      416.63573      122.62388      477.65803      88.88147       351.40368      267.35900      350.96429      523.16981      540.82417      569.74972      249.87569      723.47588      717.36051      389.80414      176.67721      309.14458      394.80571      365.48501      104.28433      417.90093      592.14278      577.77814      315.18323      542.27309      556.32740      461.78462      393.12886      553.11318      512.11283      266.50848      415.78365      255.25150      464.61795      544.98808      421.49348      449.94818      160.26895      342.75526      501.41024      476.71469      532.97456      439.69011      445.40094      238.65790      414.06403      504.43391      248.45509      302.06733      262.41012      473.02884      303.40191      
1980 09 30 480.29581      491.23659      611.86315      691.34284      769.69028      855.24006      835.92932      768.76272      1083.12021     1042.60526     800.55574      539.62305      844.03574      509.66266      460.53326      459.47626      462.12920      940.98507      418.38435      930.18993      702.51015      691.99253      826.28699      809.30215      860.84552      718.51866      636.75200      645.55471      567.12691      472.10289      806.37638      745.06468      857.44720      920.88848      866.99891      469.24390      949.80897      802.03660      1022.06903     981.62632      742.86462      485.34880      651.37180      893.52182      957.25137      423.72967      1132.39446     945.45107      1059.01399     879.63051      481.36947      871.08510      459.51292      1161.42914     992.58696      1028.29250     932.27354      869.22142      595.22319      812.82497      449.54958      847.46330      887.19248      1110.16662     437.20796      991.81508      788.93609      512.66192      1063.68154     881.30248      1336.16146     1058.95414     1140.66623     1078.17049     708.08175      1338.74553     1348.37364     944.60230      390.31262      418.39339      1162.05983     1378.05105     463.31824      379.41339      2645.14587     1056.11486     344.86263      846.78803      589.65655      424.95134      1363.26575     453.87655      1188.25790     346.66719      1158.00754     1665.56214     3472.36086     1204.47891     465.67552      1110.49364     434.03747      484.46178      697.35943      1148.18846     1176.55432     633.13241      1171.90491     913.14974      324.22847      378.41951      1375.13406     985.84116      762.19299      868.90971      713.36875      1927.20912     684.89924      544.11350      3463.76179     496.08019      1161.34392     1344.76832     111.10873      1082.23464     234.23490      1352.16093     536.45720      645.81180      834.15010      1713.07532     1160.02612     497.04410      1778.56954     1605.71265     668.71952      389.55532      604.66534      686.97186      648.83703      254.59231      697.51826      1586.38164     912.08311      545.39109      1068.76958     1119.96403     1472.30098     668.12657      1476.91317     806.37959      1030.73352     1194.29602     456.58428      1009.58555     1012.93857     1236.38345     1190.15721     841.09865      567.44034      1138.68449     947.46340      794.96216      1223.86108     1283.93042     430.78863      1204.36279     1073.60821     410.52005      500.51812      471.11789      1207.48564     549.68244      
1981 09 30 529.97689      558.31216      688.69280      752.11609      789.30317      848.41255      780.68881      818.37275      1002.99708     978.82886      762.71096      611.49439      836.86907      559.55644      552.24225      530.78214      536.35404      915.85901      497.72886      861.68286      770.07709      711.14564      899.51867      817.64184      816.14315      742.58307      676.29419      719.09607      672.69271      528.55905      853.71471      785.61756      902.91082      827.72204      866.62452      547.57399      925.33229      826.11516      989.28067      1016.52985     724.65159      621.25414      751.25991      905.36669      953.77293      526.48652      1122.96819     983.82776      1051.09266     912.80491      591.48569      909.76817      531.27946      1183.95194     1012.07621     1052.56464     941.61206      885.75280      695.87802      842.96243      523.71345      897.28276      920.50819      1144.77814     492.20458      1027.19805     790.33561      616.16907      1016.83058     841.80906      1324.25415     1070.64221     1184.92210     1181.35664     774.65790      1445.10238     1411.13111     894.94436      483.02978      511.14319      1098.04937     1512.85422     576.75043      475.94016      2722.20721     1091.54557     433.91979      813.07308      670.25843      554.53034      1516.14374     575.61652      1205.02753     441.41621      1085.07208     1839.63041     3624.84612     1209.58825     554.41983      1124.72462     541.72404      605.79545      804.68060      1030.28509     1195.34796     730.36271      1246.09299     838.05492      427.45131      473.85550      1450.90256     982.29619      846.72174      946.69205      804.03442      2152.71847     803.64733      654.82766      3583.24383     600.43300      1281.88534     1420.37612     185.65113      1020.45104     309.99385      1391.65241     647.67252      748.69308      911.97519      1843.31091     1236.30757     587.43869      1906.51457     1854.21417     797.62520      485.76837      701.98775      778.94750      758.19464      328.90615      779.73714      1674.35488     1004.93428     650.68404      1123.95524     1092.54888     1573.09230     804.07840      1577.61946     873.23472      1166.38908     1200.60182     554.56028      996.41552      1035.47768     1409.63866     1236.98363     1005.19215     640.93646      1129.68498     951.07218      833.69848      1243.96383     1425.35085     520.00622      1379.89281     1073.57530     468.79250      609.24101      504.25302      1188.04272     628.12084      
1982 09 30 487.73419      568.80833      912.53198      976.92042      1106.38862     1127.44145     1045.92305     1059.54959     1281.84869     1162.74751     872.54209      841.38595      906.43089      530.35714      797.09663      743.09553      801.55122      1039.08220     744.86015      1005.46284     756.35731      764.90751      850.89461      900.76410      959.60388      665.18827      712.79123      953.05223      868.90064      746.41506      729.32058      815.98531      888.15612      984.73928      930.18500      749.09577      1074.63703     812.83768      1155.31264     1051.42645     735.50340      747.62521      966.46833      931.44225      1053.02146     699.68294      1328.82994     1377.66078     1316.80864     1258.21029     778.02377      1257.06394     708.56108      1271.52109     1077.84679     1088.54173     986.77941      965.41935      900.68540      794.40764      673.09972      838.66377      993.91054      1249.50963     695.64842      1434.70431     777.05217      825.66107      1013.01067     1106.76973     1526.17045     1344.09537     1333.18635     1260.56586     1083.58190     1541.15868     1500.78341     1102.03403     644.47128      678.12519      1176.82715     1602.85086     764.53850      631.57560      3006.79599     1111.36826     577.94175      1076.77406     931.79451      717.47325      1619.98217     768.62712      1202.26247     591.71007      1153.57894     1936.17124     3807.96531     1632.85107     719.76599      1425.73245     712.21622      756.77555      1088.75533     1121.75970     1208.69629     1009.18568     1680.06067     1101.69572     535.93783      583.93841      1484.93998     1256.95901     1192.96756     1302.17899     1099.69387     2216.68464     1096.23574     856.59798      3875.15254     785.62325      1535.21738     1494.64945     235.23624      1241.82699     471.76648      1354.92965     887.03517      1047.86090     1256.95214     1885.13915     1462.79635     838.60790      1986.14452     1901.51845     1070.78143     628.52758      945.25741      1071.20700     1040.11233     473.30105      1071.75256     1809.47696     1307.40606     858.82749      1384.16151     1391.60836     1597.87975     1054.84302     1698.14221     1125.24789     1211.10490     1209.91494     794.08436      1258.18267     1363.14929     1394.88244     1234.57688     988.47145      913.03182      1310.51067     1262.85958     1148.67323     1243.40874     1442.79751     728.88796      1274.85426     1300.05127     658.26471      795.04333      685.73282      1252.84725     894.71295      
1983 09 30 460.11233      450.48805      595.96253      662.18819      729.59580      778.91114      725.84146      743.59526      1339.74831     1185.32265     855.40057      500.64453      882.62407      488.33820      437.28299      437.30859      429.10071      1032.99976     389.77357      851.35265      671.12017      702.23711      801.59515      801.26419      969.74538      685.63376      610.66700      621.26044      548.63565      441.00282      793.04982      719.52230      840.56563      841.03556      913.15162      428.26297      1072.44352     756.13129      1143.96367     1022.85348     751.41248      493.56560      622.90818      947.32754      1067.91889     383.82414      1302.12337     857.34865      957.24647      772.31658      446.12615      797.65528      410.22585      1222.43712     994.79159      1093.72606     981.26663      934.27096      561.47883      809.36950      409.77299      858.27014      917.96909      1256.70149     378.32385      901.79012      799.40839      472.50492      1006.98157     741.07634      1490.13829     968.40752      1318.47743     1264.10000     649.95329      1533.51188     1489.07171     853.91708      336.90341      369.53220      1118.34252     1611.82271     426.25714      314.70263      2981.48601     1019.96360     301.52393      703.25638      518.29556      388.60503      1607.76898     416.83918      1196.00589     280.71078      1063.64400     1913.47728     3916.01349     1033.68735     412.26929      1008.46730     386.56786      449.91553      600.96859      1041.18732     1191.13259     565.96372      1063.30695     728.21188      255.82941      330.07232      1426.30834     839.77394      673.58292      766.04079      640.19745      2206.72469     613.58835      490.65465      3905.29821     443.17561      1081.20741     1424.63383     212.09265      949.52181      211.52498      1287.09821     485.06544      582.92349      745.57572      1924.94215     1114.12404     432.85765      1911.80975     1883.72273     587.19368      348.90473      537.56499      617.13601      565.87202      204.86171      625.86704      1704.58406     808.91585      492.87196      942.53434      945.10877      1526.49813     588.40361      1605.09166     685.49722      1184.78219     1223.64730     405.87074      879.01087      849.33608      1317.19123     1159.04097     959.19982      457.25099      1036.23343     814.79030      672.56313      1257.84964     1398.08458     402.24484      1340.50515     1039.94469     355.38204      438.40089      406.62155      1158.32773     505.53958      
1984 09 30 502.65470      515.77437      739.90551      809.71948      856.10575      926.26744      871.23414      832.60837      1079.34956     1008.65131     746.95029      655.98095      788.01416      519.78462      579.18684      551.83785      610.69964      944.63715      550.47584      926.24220      702.13724      704.27802      789.24769      827.01305      819.56985      683.24258      647.64510      770.99022      710.00727      590.91847      744.62893      738.00631      848.64416      911.09271      862.26868      576.00119      940.78609      750.25882      995.62489      979.42346      710.87009      636.95862      781.10690      897.63155      941.79879      541.82998      1177.30700     1063.79253     1171.18813     979.00439      614.58276      986.23822      571.11598      1152.96493     968.70638      1048.69998     935.30577      890.35766      729.06593      763.06606      558.02602      808.99595      882.43205      1118.40915     523.23425      1124.58482     759.76997      664.39212      979.72683      909.76242      1364.82974     1160.02012     1184.99466     1124.47613     819.91164      1401.77370     1367.18217     983.81059      496.73722      542.57240      1067.16469     1469.30664     611.01783      517.49237      2728.52393     961.23666      446.91767      860.60665      715.20709      592.15425      1482.33670     607.36077      1144.81452     470.70048      987.63181      1769.83179     3415.58603     1340.56387     591.95262      1193.67334     554.41359      646.82872      864.40360      985.06333      1140.23696     829.31137      1333.39535     827.00123      451.14403      487.15941      1343.73163     992.18503      909.59738      1064.12420     904.35538      2049.37420     856.32206      675.19809      3468.66781     619.50765      1213.59688     1355.72369     196.21995      1061.37793     354.55680      1303.72352     684.23951      830.20999      990.75727      1750.61073     1292.02576     635.56427      1748.63733     1745.07301     841.92395      497.41130      749.42874      815.21771      818.17882      374.03677      850.85730      1577.02684     1072.09089     702.20076      1201.86033     1170.24204     1471.55366     862.77618      1477.51548     972.02713      1073.33939     1177.43165     639.56181      1080.84641     1117.27805     1288.72434     1119.92527     926.40565      753.43188      1142.94053     1136.00768     956.04381      1197.08865     1351.12470     586.24128      1302.21359     1114.40466     524.19640      639.82937      562.14202      1136.64041     683.50764      
1985 09 30 265.84115      321.33391      480.75663      542.37590      557.14417      608.50910      535.67013      570.24317      781.72314      728.41000      484.92065      412.23514      494.98081      323.34137      353.91154      318.85348      343.26176      602.52419      312.94032      546.47417      458.16201      408.49283      508.56882      495.98461      623.97195      455.35502      376.87765      490.00457      438.16154      328.35402      435.03695      428.02517      455.58215      520.93333      524.50854      343.91970      645.40326      418.61607      737.64903      636.89436      378.74564      469.56103      501.53564      494.19350      597.02646      319.03438      820.70111      665.03384      643.78774      616.73269      373.88744      639.41505      338.94032      762.23120      596.69194      605.06256      538.45818      540.30338      454.71117      435.69411      329.39332      455.58232      556.98925      691.24093      307.90793      708.08974      436.00893      409.37279      524.86795      563.36539      935.97663      657.35790      793.24911      708.64477      537.67079      965.26432      878.09021      536.10246      272.32275      313.69204      577.13762      1071.22676     359.59713      273.53703      2368.62599     602.25952      252.37482      518.83449      453.38811      332.86150      1130.49909     357.29143      670.25497      242.18176      630.11719      1284.52886     3680.79869     858.19433      367.88553      745.62666      303.10202      367.04228      535.48243      564.95442      747.32840      477.92735      857.39980      514.73643      238.32010      249.65317      724.98319      658.53594      578.87842      652.50462      533.20619      1433.16360     535.28278      381.15857      3387.97454     350.43830      803.85147      833.42456      174.33221      647.62518      185.40962      718.34317      398.71303      486.38865      646.14633      965.02159      875.65528      382.77022      1017.49685     1158.66382     517.58025      280.65229      447.56911      530.94208      497.76432      186.93474      545.33102      913.31679      704.04215      410.88638      732.87375      741.30641      812.90246      520.09509      884.33904      600.67853      598.03894      722.65251      360.61801      635.87677      723.43069      756.92886      660.96652      496.63558      440.89972      722.44610      643.06844      590.51796      708.75425      809.47450      354.48954      751.76163      662.92214      340.59574      389.57730      347.75866      715.87839      423.29983      
1986 09 30 484.56707      494.77351      701.40304      751.41662      809.04829      851.10626      790.66118      815.91013      942.21904      985.08049      715.39817      593.27188      760.17606      519.52051      547.34117      561.85373      593.24131      876.83619      557.16969      842.39486      716.55651      649.24121      861.14686      737.93393      758.98098      760.79626      595.90987      716.39630      696.26587      576.05115      842.39634      710.79541      833.06792      860.75354      807.77556      576.66102      861.55901      754.93264      948.85810      1004.08157     745.14888      568.42135      735.40683      926.45323      898.85508      512.41277      1042.57897     991.97919      986.80871      891.75929      578.51700      917.07961      552.87399      1204.04677     982.44752      998.36197      892.14516      829.53256      679.07158      849.17463      493.52232      898.90509      959.38822      1066.68765     528.31569      1034.07239     848.68501      603.09389      1045.06341     819.02413      1229.84179     1043.82062     1095.31705     1114.02629     766.19339      1355.54983     1337.48989     890.07147      457.17082      482.67113      1094.94941     1444.30499     548.18881      479.67680      2836.18857     1102.68667     409.93948      816.45868      701.15996      559.38499      1495.08660     559.81946      1250.97244     390.17338      1076.68566     1817.04994     3697.85528     1169.21246     517.32791      1116.49102     506.96871      575.04115      805.00359      1062.77572     1227.06852     763.59645      1163.48330     816.06464      361.74164      437.41406      1415.50832     944.96249      835.42841      929.55203      831.14592      2164.09566     814.69985      612.57728      3633.60438     562.32635      1254.28919     1494.05590     166.08218      1047.74934     289.46049      1417.67791     638.39148      754.94248      924.62433      1840.90888     1305.09206     598.96967      1874.63859     1845.72411     808.32910      452.50949      704.27900      817.24921      780.47333      297.81879      800.78506      1648.18243     1019.01035     660.47920      1179.56692     1079.85084     1573.09024     806.03558      1543.96067     899.53499      1112.69618     1299.67553     540.52167      995.91329      1065.55977     1336.34069     1197.23986     919.94396      694.05711      1143.04520     1033.91488     902.87139      1297.61791     1453.38680     578.36201      1407.31484     1056.45515     483.36305      657.11027      531.87718      1193.25030     611.16861      
1987 09 30 341.35820      338.93205      453.40058      510.60164      547.97247      634.80910      608.97399      569.99979      753.78652      734.39032      524.58586      405.24622      561.10355      365.44803      360.66814      347.59343      360.85700      647.97207      320.24199      718.96209      496.69165      470.32762      591.98881      587.85532      567.50966      520.20719      418.03534      486.63611      401.16601      350.37870      595.41783      485.22317      553.35909      679.51561      600.69748      348.70048      627.85948      479.77251      710.09630      766.39788      581.37556      423.39048      492.05380      739.39353      682.38789      296.25578      792.81872      712.46459      782.23685      629.86971      352.27066      647.93615      331.43837      925.66969      701.67522      754.40864      661.09912      644.52285      445.07798      605.77598      320.59684      649.44844      681.07446      808.52128      291.74844      738.52251      592.49627      391.11858      788.34749      605.08333      996.17838      795.58854      799.11384      801.41934      540.10249      976.19601      1005.47439     657.55631      264.33540      295.72515      894.26612      1044.31049     350.25037      249.54326      2407.07031     732.44967      233.00621      574.06984      422.97969      313.92289      1043.67558     334.72017      912.07980      228.59197      817.51918      1207.23366     3551.31217     931.00197      343.67832      756.59625      295.99930      348.14473      531.05786      797.30611      932.95263      449.48019      900.03198      612.15616      209.31414      246.49870      890.73204      692.74656      568.42686      626.54294      504.44404      1343.11484     492.16325      375.48812      3258.49731     338.79382      873.72699      1115.84656     74.46282       784.20648      141.67800      910.64499      361.41461      467.40948      604.03465      1125.15090     899.98241      354.25073      1195.41661     1218.60724     486.20252      257.68285      386.53942      485.39179      453.29915      157.39168      528.59376      1105.78385     678.17134      388.58395      790.80033      797.08282      931.36935      463.03779      1108.57642     585.83597      777.00205      988.82779      322.27558      743.41585      742.84190      1060.85377     971.63913      680.45642      373.23794      895.15550      719.92790      588.79256      1059.26348     1134.08472     296.19779      1129.51215     919.07624      279.97332      320.62994      330.42363      999.16995      408.45364      
1988 09 30 339.81402      368.62290      492.44227      556.64348      577.96935      611.80763      561.08488      591.39873      700.81943      765.93449      559.45877      417.51748      570.67093      363.44754      343.87551      353.61514      369.00813      715.35790      335.07539      638.47811      578.14114      500.79053      658.01857      591.57295      573.26579      538.45191      455.00448      522.36868      487.39646      359.54650      552.39154      529.90936      614.93133      615.07607      632.56876      360.73661      641.10656      560.60120      735.60553      764.71055      484.70718      460.90955      541.72438      613.37469      688.27402      313.25852      788.97547      692.39765      791.38913      634.32026      382.19170      652.26135      347.95405      928.31445      704.96600      775.68803      682.09213      656.81405      465.55486      536.77554      326.87790      576.01139      645.73339      778.15496      326.90675      745.91775      533.27067      394.74398      681.11942      582.63786      942.75701      786.80052      803.98342      724.48532      536.33022      929.89638      937.63695      628.68302      272.10624      305.91636      752.43229      942.48105      352.20361      266.10386      2136.62947     808.99284      216.05185      551.05291      449.37236      316.09425      939.20476      341.87663      844.24607      219.43894      737.26801      1131.11796     3023.98508     913.09997      342.85080      805.70014      296.42415      361.66340      523.35188      689.75858      827.97416      455.15327      878.42783      555.80461      178.50764      250.74636      1015.74973     683.41098      557.86294      637.70071      513.36788      1324.72484     522.62548      372.26397      2688.19859     330.18275      974.47167      1112.24293     81.83072       740.64692      108.59493      1029.11497     385.41339      473.90013      628.60672      1292.13866     900.45228      359.46257      1314.16977     1124.38383     484.83879      254.78216      432.63994      506.32693      465.39535      115.57090      527.92458      1171.46426     672.20166      382.62714      864.22328      791.96986      1109.70708     468.19644      1126.85168     585.19278      814.31380      880.61747      291.30889      730.73280      747.01052      973.26781      863.26263      685.46637      381.50726      802.19324      719.28195      591.84849      907.01268      1101.36972     271.39395      984.68292      775.97055      247.99444      311.49609      333.26410      848.43830      420.31345      
1989 09 30 458.44786      478.21627      758.06094      827.80501      929.27525      957.25436      877.10454      905.93146      978.11688      928.10851      673.60687      679.42979      763.96101      497.42613      596.28748      573.80100      622.51500      871.09399      569.66392      919.62473      676.73025      648.74115      896.42931      722.80305      767.59930      775.20878      583.40668      800.63650      729.52420      583.02284      851.94407      669.02221      833.51029      909.33234      839.12987      611.28968      820.47046      689.99675      865.43016      972.35345      732.80681      713.25068      825.05892      905.37451      837.89615      573.30364      1035.75323     1142.24737     1139.45180     1022.67784     649.76937      1056.87825     598.11401      1275.73353     935.38078      930.00472      835.12876      799.75699      771.10153      807.60589      563.65316      853.03369      916.39382      996.45883      555.53960      1177.36789     821.02776      705.53701      1079.63903     941.30776      1209.73774     1170.78311     1074.60983     1044.09383     954.11890      1294.47207     1277.46686     963.51733      528.82308      562.65783      1117.09865     1373.51153     666.96651      559.89314      2759.17695     1090.23325     467.13766      893.77502      802.37682      652.91916      1391.95771     692.22006      1217.17271     487.52369      1077.96772     1650.86583     3805.19261     1431.11605     614.99434      1260.91117     643.52178      641.12428      943.62171      1050.94472     1254.36922     877.86050      1434.70651     919.83788      448.85654      559.13813      1256.34724     1080.59549     1000.00165     1110.20803     955.19473      1928.18117     953.76609      764.43235      3730.93857     714.93632      1424.69518     1546.65448     202.08795      1140.22063     367.56575      1306.20537     771.14126      885.06889      1088.54820     1587.74271     1413.67256     736.07762      1706.37927     1587.31626     936.56205      589.35240      844.12089      944.50809      905.75750      387.28968      956.24225      1531.38227     1214.56997     783.74484      1303.27406     1269.61802     1339.19729     952.77097      1444.23335     1037.85493     1008.68287     1331.30643     686.43005      1165.81586     1238.98505     1308.30120     1274.86088     837.58307      820.18141      1251.01821     1215.35472     1059.76517     1386.76571     1444.13713     637.85745      1364.06909     1179.81906     554.76107      707.25457      611.05746      1245.62103     748.00137      
1990 09 30 606.32302      647.68498      775.15726      836.60086      872.16378      963.65239      914.60537      874.88195      1128.43694     1154.95122     920.56327      742.36704      943.99781      652.94341      678.69184      614.51223      667.37763      1079.07552     609.19498      953.98695      887.39959      856.28504      1003.48447     976.81065      948.30691      935.66336      825.31691      825.45381      718.01182      623.51499      1002.32652     963.10456      1088.26290     954.45924      1023.82977     659.91687      1058.22121     1019.56954     1168.95349     1127.35036     778.83066      664.35433      856.63261      957.40066      1114.17144     605.71982      1284.13767     1182.79173     1259.81126     1013.18792     678.98817      1087.97644     641.27058      1334.54211     1193.98373     1239.22655     1116.04363     1054.06963     803.09578      883.44926      624.05607      929.46301      1099.21396     1253.76488     582.32189      1176.33510     917.00061      736.58755      1108.36755     1012.31178     1470.28547     1236.63440     1316.31739     1279.28114     910.40942      1566.58853     1518.51998     1021.77297     527.18178      622.05564      1209.59887     1651.64363     693.07329      594.14293      2942.48650     1260.28745     546.42890      955.21984      813.07100      670.88194      1681.19851     732.10731      1391.40229     567.31232      1073.12820     1986.82694     4174.38508     1360.63781     670.01060      1283.55639     624.27742      682.18127      971.89121      1102.40414     1244.76930     916.06076      1357.00968     982.29060      550.03453      580.02551      1575.19909     1131.72401     1020.47088     1131.96482     1010.51871     2284.57450     994.69516      750.43223      4126.32395     725.47458      1319.23478     1666.81127     116.18716      1109.30280     463.34484      1580.40713     740.72872      898.22805      1096.02548     2013.89816     1374.32098     704.58576      1943.65913     1964.79499     972.47184      592.27873      818.52626      975.75851      939.16325      488.79101      945.27884      1721.14908     1182.84577     807.58894      1242.93255     1228.71740     1686.83912     968.66822      1646.77711     1044.33832     1273.31461     1327.06674     754.54764      1109.36090     1231.07280     1492.13371     1231.47490     1184.93376     851.83629      1231.93024     1176.00799     1060.92436     1319.30868     1581.54941     723.49119      1551.96303     1177.81710     640.04661      776.84600      631.76322      1218.51033     745.55438      
1991 09 30 631.80427      634.72582      890.37276      941.78648      1107.35122     1084.04266     1004.37912     1085.27351     1194.17082     1222.35941     890.16237      769.14581      919.55535      664.12358      691.43038      664.50137      724.25358      1090.53535     673.02942      1089.16622     867.05520      823.10704      982.45194      971.52361      931.78834      846.13285      775.90056      936.88274      860.62250      667.02243      942.99577      893.52025      988.60370      1114.95009     1002.08693     702.24716      1048.35025     920.90497      1141.81944     1168.11797     878.13101      692.96704      958.62770      1065.99026     1085.44227     668.42387      1260.59125     1337.59341     1377.24430     1176.43225     744.37225      1198.57760     669.09627      1362.40630     1159.28539     1202.53935     1070.28591     1052.54820     891.24118      945.34871      660.05254      993.77617      1070.34568     1269.76217     700.00857      1398.92631     940.20513      801.03028      1175.95135     1048.06337     1496.17362     1386.93588     1328.80339     1202.94023     1035.70789     1505.43581     1520.62490     1099.10147     620.79096      656.49940      1334.63454     1545.82637     735.80101      630.99815      2861.89261     1202.60021     568.38347      1028.70119     899.42749      739.69692      1534.92319     769.30949      1398.53391     575.78218      1300.63534     1863.18240     3834.97753     1688.82647     696.25537      1482.16765     750.88961      753.25204      1047.98363     1310.82548     1418.26918     978.09813      1695.76612     1062.01599     557.31782      658.72187      1547.35372     1233.62244     1149.02659     1257.54268     1061.01940     2183.12613     1073.99680     896.58399      3876.17878     841.38116      1600.13867     1638.10999     259.67506      1375.73430     468.69359      1567.05126     886.98757      1026.21736     1248.00777     1958.20926     1677.54872     856.74157      2054.60597     1888.87240     1054.47178     698.94513      974.39460      1072.11504     1028.53026     495.30739      1080.25150     1852.01797     1371.53141     892.73183      1513.76411     1396.71312     1704.29978     1058.44197     1721.64121     1190.82573     1308.06035     1520.79768     855.77849      1297.03809     1509.32720     1571.28559     1448.91671     1159.12278     1003.09014     1471.17655     1465.38140     1228.78525     1571.88964     1650.83175     839.60366      1619.27238     1371.39152     759.77895      938.98698      768.82959      1576.09532     876.72512      
