       Date Drainage_3    Drainage_ 5    Drainage_ 6    Drainage_ 7    Drainage_ 8    Drainage_ 9    Drainage_ 11   Drainage_ 12   Drainage_ 13   Drainage_ 14   Drainage_ 15   Drainage_ 16   Drainage_ 17   Drainage_ 18   Drainage_ 19   Drainage_ 20   Drainage_ 21   Drainage_ 22   Drainage_ 23   Drainage_ 24   Drainage_ 25   Drainage_ 26   Drainage_ 27   Drainage_ 28   Drainage_ 29   Drainage_ 30   Drainage_ 31   Drainage_ 32   Drainage_ 33   Drainage_ 34   Drainage_ 35   Drainage_ 36   Drainage_ 37   Drainage_ 38   Drainage_ 39   Drainage_ 40   Drainage_ 41   Drainage_ 42   Drainage_ 43   Drainage_ 44   Drainage_ 45   Drainage_ 46   Drainage_ 47   Drainage_ 48   Drainage_ 49   Drainage_ 50   Drainage_ 51   Drainage_ 52   Drainage_ 53   Drainage_ 54   Drainage_ 55   Drainage_ 56   Drainage_ 57   Drainage_ 58   Drainage_ 59   Drainage_ 60   Drainage_ 61   Drainage_ 62   Drainage_ 63   Drainage_ 64   Drainage_ 65   Drainage_ 66   Drainage_ 67   Drainage_ 68   Drainage_ 69   Drainage_ 70   Drainage_ 71   Drainage_ 72   Drainage_ 73   Drainage_ 74   Drainage_ 75   Drainage_ 76   Drainage_ 77   Drainage_ 78   Drainage_ 79   Drainage_ 80   Drainage_ 81   Drainage_ 82   Drainage_ 83   Drainage_ 84   Drainage_ 85   Drainage_ 86   Drainage_ 87   Drainage_ 88   Drainage_ 89   Drainage_ 90   Drainage_ 91   Drainage_ 92   Drainage_ 93   Drainage_ 94   Drainage_ 95   Drainage_ 96   Drainage_ 97   Drainage_ 98   Drainage_ 99   Drainage_ 100  Drainage_ 101  Drainage_ 102  Drainage_ 103  Drainage_ 104  Drainage_ 105  Drainage_ 106  Drainage_ 107  Drainage_ 108  Drainage_ 109  Drainage_ 110  Drainage_ 111  Drainage_ 112  Drainage_ 113  Drainage_ 114  Drainage_ 115  Drainage_ 116  Drainage_ 117  Drainage_ 118  Drainage_ 119  Drainage_ 120  Drainage_ 121  Drainage_ 122  Drainage_ 123  Drainage_ 124  Drainage_ 125  Drainage_ 126  Drainage_ 127  Drainage_ 128  Drainage_ 129  Drainage_ 130  Drainage_ 131  Drainage_ 132  Drainage_ 133  Drainage_ 134  Drainage_ 135  Drainage_ 136  Drainage_ 137  Drainage_ 138  Drainage_ 140  Drainage_ 141  Drainage_ 142  Drainage_ 143  Drainage_ 144  Drainage_ 145  Drainage_ 146  Drainage_ 147  Drainage_ 148  Drainage_ 149  Drainage_ 150  Drainage_ 151  Drainage_ 152  Drainage_ 153  Drainage_ 154  Drainage_ 155  Drainage_ 156  Drainage_ 159  Drainage_ 161  Drainage_ 162  Drainage_ 163  Drainage_ 164  Drainage_ 165  Drainage_ 166  Drainage_ 167  Drainage_ 168  Drainage_ 169  Drainage_ 170  Drainage_ 171  Drainage_ 172  Drainage_ 173  Drainage_ 175  Drainage_ 176  Drainage_ 177  Drainage_ 178  Drainage_ 179  Drainage_ 180  Drainage_ 200  
1979 09 30 807.94667      819.61817      1084.76888     1080.20199     1090.42454     1046.65597     938.00483      1047.65550     788.46598      906.95478      923.20974      1133.81779     898.97081      770.03234      1159.28887     978.38086      1137.13295     934.77251      1059.59917     986.70399      915.79468      864.93380      1048.84037     919.26943      895.54669      925.61144      840.27010      1085.50434     1054.66780     987.89683      963.60124      901.20537      1005.37867     937.96221      884.96549      963.99000      876.10823      993.49831      928.70002      862.97405      803.52176      1027.90346     1076.27226     809.37072      881.64972      940.92768      835.56441      1385.99308     1323.20353     1120.38420     1014.94903     1101.21954     986.86205      822.85832      835.44234      863.20957      789.27520      847.89310      1033.74591     791.46372      986.95723      791.90869      761.96880      889.46795      980.06424      1266.81221     735.95387      995.77526      1077.56061     1049.07369     747.44368      1402.04236     825.55007      787.04265      941.36856      773.50532      708.23642      1071.64646     861.11862      935.13703      1087.60239     719.37158      992.50372      971.38028      457.68427      914.16969      967.30580      945.72200      979.02959      1005.84052     784.48493      1002.84086     953.25813      967.59463      995.34864      809.67295      348.13138      1363.31070     962.08165      1349.44738     924.27532      978.35747      1049.12111     888.90085      903.49846      1053.73359     1300.24997     853.89937      1001.88122     939.43205      1055.23338     1130.61204     1024.74848     1070.91238     1074.30290     1059.33119     1035.24095     907.96426      774.90258      910.79485      1455.01249     974.19610      980.69505      995.32296      1019.49742     1062.06669     897.09908      919.60534      1050.24010     1122.16521     1523.87409     905.48654      936.60592      1068.19459     1015.95344     863.21165      894.55084      939.64438      990.65697      1037.10972     900.40443      930.45075      1174.00111     931.76488      1401.00741     1237.24870     1098.61825     1038.59799     958.63715      1065.21839     955.63256      1036.75741     1101.24142     1088.05758     1515.63843     1067.54031     968.07327      1053.95437     1375.23171     1186.53216     1652.95978     1472.46547     1139.71866     1173.21716     1223.52649     1217.53384     1096.33139     1278.23643     1499.66059     1126.39277     1421.39608     1039.93563     
1980 09 30 697.84426      712.96645      982.04257      980.55400      990.04506      942.67851      837.41796      952.77504      669.29645      775.84074      793.35082      1022.98785     778.56815      668.22675      1039.62599     874.17163      1023.71561     803.76522      952.61697      879.13442      799.94528      750.95157      920.64487      794.08506      769.54429      820.07580      730.81592      992.01596      954.32147      883.81030      850.78800      786.82756      880.16206      837.09388      766.04708      869.76458      755.23504      873.41026      799.13949      749.39448      710.08724      937.58256      985.01306      709.28056      761.54866      853.77504      719.09794      1261.93155     1197.58672     1018.09595     925.59386      1003.13165     890.70334      715.81328      729.27628      749.46029      685.09177      732.50012      946.16103      701.52797      889.91937      701.12440      668.27097      771.05451      885.17089      1150.59474     648.79240      910.31390      964.08953      945.69912      643.58236      1269.47717     713.57101      687.34805      857.26932      671.63193      616.60090      964.24532      781.68177      848.61918      975.98002      625.05862      907.39977      886.21609      394.24999      811.92787      877.40729      850.88512      894.61714      920.99545      686.99990      918.48785      847.98078      878.91611      893.85236      710.71088      295.56211      1241.54962     874.04777      1222.57720     844.96173      888.73158      957.65018      795.03974      804.44800      963.36172      1184.46602     764.47319      910.71287      857.57595      932.78438      1021.12805     932.71821      974.27591      981.68940      928.62922      944.34705      828.84239      667.51623      830.66337      1322.74508     860.25306      888.40295      892.71658      924.73527      945.20470      817.56209      836.24598      953.89510      985.23550      1381.54573     824.80602      828.64787      934.07803      925.04496      785.70293      814.35026      853.43973      901.62650      937.44164      815.49935      821.31180      1066.47211     847.43479      1267.96851     1115.64607     973.68188      943.45113      845.31130      963.97060      838.85465      925.30519      1000.52850     977.63881      1368.63462     939.53189      864.00811      922.97117      1249.40460     1061.81399     1491.66078     1331.20742     1013.73267     1037.61041     1111.26195     1071.39904     973.82965      1157.96756     1360.87800     1019.70516     1268.04870     951.35540      
1981 09 30 731.78594      746.84522      1021.47323     1018.70543     1028.97799     980.81347      871.89467      989.00160      709.41384      818.02055      835.83717      1066.24404     818.91349      698.94855      1083.76797     909.31489      1067.62267     846.03538      992.31363      917.46594      839.48023      787.65646      968.33143      834.24683      810.85810      858.14313      766.18444      1029.95330     994.01399      919.41937      891.42069      826.59522      927.20044      872.45517      804.61188      905.37543      795.48364      918.61534      842.02668      785.48868      740.12146      974.48137      1023.05653     741.01963      801.15460      888.54131      758.46466      1318.05876     1252.65676     1060.66535     962.88822      1043.16956     927.37160      749.93182      764.63686      786.63712      717.71321      769.81503      982.82458      730.57866      926.38893      730.44341      698.05338      812.38131      921.78418      1201.68261     676.18967      946.03771      1008.17138     985.34539      678.96266      1330.24809     752.93000      721.55246      890.16557      706.96116      647.12341      1005.93491     813.35305      883.47195      1019.44393     657.47864      943.60306      922.76582      418.93708      848.47840      914.10361      885.22252      929.44180      958.26446      721.78023      955.02086      886.08512      915.73975      931.41594      749.33601      319.77984      1300.07624     910.47183      1280.83795     878.71457      925.82392      996.42491      827.33234      839.31078      1002.82884     1238.77400     794.63203      949.04704      893.32716      981.39368      1065.84499     970.83447      1014.90571     1022.56400     983.26522      983.24984      861.94698      716.62173      864.26365      1388.95330     901.40674      924.53688      931.12375      964.54612      992.36926      850.08625      869.63195      993.90736      1039.90408     1453.72664     857.67558      873.63533      988.32661      963.36265      817.75769      847.20841      888.04741      938.63982      978.53531      848.38852      864.47358      1114.48873     882.24218      1331.54271     1167.77988     1026.34548     983.60632      888.46886      1005.78388     882.12967      968.69194      1043.74192     1021.36782     1437.99275     988.52667      902.68630      973.16971      1307.72580     1111.92041     1571.38939     1396.99357     1063.61317     1091.35535     1160.41832     1128.41849     1018.43532     1208.73757     1425.41005     1062.19438     1334.14829     988.01086      
1982 09 30 721.84949      740.82625      1029.99972     1023.94592     1032.57267     983.72191      874.87055      994.57842      683.30618      794.22189      813.43414      1076.91795     802.67893      694.62772      1093.40840     922.46282      1078.05117     824.10495      1005.33028     916.74150      831.11958      776.16201      956.72053      816.54485      789.48573      855.13149      757.74079      1036.92479     1007.15195     933.42200      885.07441      817.28801      914.08717      873.25123      788.83245      921.36736      776.28132      907.36117      819.15166      775.93113      741.97682      987.76174      1032.24869     739.51811      784.09632      905.58961      738.05863      1314.88787     1247.97619     1064.95548     977.58961      1048.71231     943.71462      743.55080      758.29632      774.57527      710.08489      755.63460      994.34934      733.35537      942.64244      732.40620      697.28033      795.93061      938.23235      1201.43888     678.58327      960.23595      1003.61385     987.01553      661.14896      1323.82470     735.94029      714.71429      902.91353      695.50178      641.10335      1005.45338     832.63332      901.90806      1015.68315     648.48355      959.46996      941.07779      411.66705      844.22811      931.23323      889.61913      944.05466      973.79445      713.58745      970.27849      881.48593      934.73886      931.35544      737.89748      313.24002      1301.14850     929.00608      1277.50231     894.35799      944.16155      1008.89220     829.41552      838.01715      1015.29426     1242.04032     800.26568      968.59253      909.94192      967.27206      1065.98196     982.76391      1024.59926     1034.08788     963.21613      995.44624      876.32554      697.40679      879.10579      1387.52714     892.58924      936.44092      931.83786      982.45514      983.07032      865.09687      883.97158      1003.16338     1020.45147     1449.00628     872.57026      861.49728      967.25074      976.51001      834.01664      861.00621      901.55322      952.03316      994.36255      861.05364      852.73441      1121.44078     897.67298      1328.57832     1164.79735     1012.24751     996.54386      876.86336      1012.65309     868.75206      964.08323      1056.26012     1020.56095     1429.61822     971.97783      901.10620      952.92662      1311.86830     1104.83667     1559.88448     1390.65936     1052.96240     1074.86493     1168.91640     1106.05268     1009.30308     1211.72404     1425.14814     1069.46040     1317.08759     998.32608      
1983 09 30 712.63329      734.74514      1046.24055     1038.60904     1044.91179     991.91167      877.70381      1007.14257     668.49183      778.51720      802.05707      1095.63636     795.78808      687.24126      1112.69681     936.11544      1097.17018     811.58198      1021.67861     919.08993      825.56005      769.36991      953.60226      807.27966      778.47908      854.95466      750.62304      1052.94668     1023.78488     947.40388      882.87464      810.44728      909.37642      874.95925      780.91627      935.04883      766.97072      904.06494      807.49310      767.07672      738.09936      1003.36673     1049.03626     732.51222      773.78920      919.16206      727.79535      1336.64061     1265.14411     1079.77341     993.69807      1063.60605     958.28236      734.95412      750.51758      765.86992      701.80116      743.94522      1010.46274     730.38023      957.20513      729.02209      690.67169      785.99607      952.58736      1219.81936     673.46305      975.55266      1008.92813     995.66542      651.26015      1343.16719     725.37961      708.13279      914.50503      687.47746      634.02519      1013.48108     844.07962      915.40557      1022.33945     641.13207      975.36533      956.68799      406.45619      843.70978      946.02058      895.15973      958.29398      990.78565      708.89833      986.71830      881.95285      949.31132      936.46154      735.41822      307.40993      1324.91016     943.56036      1296.74647     908.43997      959.12952      1025.21929     830.78557      838.30804      1032.79515     1264.47801     801.89362      984.12499      925.08871      967.47975      1077.72007     997.60995      1040.35535     1052.26734     961.59180      1011.74720     889.49309      691.52036      892.32780      1413.07975     890.11239      947.73629      937.13458      998.25273      986.74403      877.31494      895.82270      1017.73474     1018.14987     1474.30421     884.79923      862.51896      963.32946      991.97459      845.73075      873.07575      913.75983      966.52639      1009.68134     870.95703      851.80810      1140.17950     910.73686      1349.79910     1178.47138     1015.05224     1012.19933     874.51700      1025.86389     863.70290      968.10350      1073.05675     1028.93903     1450.12133     967.90760      903.78502      945.92818      1333.81177     1111.53154     1582.69305     1410.89424     1055.57237     1074.29904     1187.14602     1101.11634     1008.52041     1226.55984     1446.90439     1080.31242     1324.75121     1013.60185     
1984 09 30 692.05515      709.58275      987.06198      982.64475      989.37377      942.46566      836.75420      953.33568      656.92241      763.17264      782.91772      1031.13680     771.26774      664.14382      1052.17519     886.34018      1032.86708     792.37581      961.92486      876.74527      795.53869      744.85657      915.39887      784.67360      760.03451      817.72234      725.72763      992.03792      959.83406      895.60259      846.63492      781.85244      874.37873      834.48259      757.46200      875.73165      746.18790      868.17269      787.68913      742.35705      707.51836      938.55342      984.52489      705.14470      752.46654      856.53029      708.45850      1256.10257     1191.47849     1015.13564     926.27866      1001.59412     896.82759      709.91843      724.17516      741.78225      679.08033      723.66398      945.50105      699.18788      896.76069      698.39502      664.40463      762.14585      890.59594      1145.40314     646.03313      909.89037      959.24559      942.85362      632.42396      1261.15924     704.18158      683.14171      857.18589      664.61992      611.24389      960.46391      783.26488      851.03743      971.00296      619.03334      906.88461      885.81408      386.48475      807.61195      879.99489      848.82109      894.09139      919.53968      682.40905      917.25101      842.98867      880.19911      890.21581      703.27972      285.49045      1234.02557     875.60633      1214.53911     843.80507      890.53073      956.47591      792.21152      800.19487      961.51407      1178.46022     762.87057      911.65121      856.18149      924.90144      1016.59318     931.81666      972.62420      979.42502      917.93172      942.81452      827.63740      653.72272      829.61031      1312.82420     853.35960      888.14198      888.95169      926.10727      938.55983      816.88723      835.93992      952.19300      975.01762      1369.53452     824.22260      819.53718      923.62450      924.05397      785.12811      813.33615      853.03943      900.83663      939.77209      815.16065      813.11421      1062.73717     847.07415      1258.79197     1108.95949     965.56796      942.59401      837.62461      961.53140      831.10017      919.53213      999.54370      972.80917      1357.32706     929.77113      859.41382      912.48168      1243.97337     1054.84903     1477.01703     1321.68670     1005.72546     1027.48698     1108.82550     1058.61987     966.66496      1154.61681     1353.66163     1018.28034     1256.00164     950.32270      
1985 09 30 765.52976      779.32057      1049.66432     1044.18783     1053.06875     1007.51835     900.10658      1012.93530     741.92451      854.02762      872.66410      1097.70337     853.23085      731.23421      1120.73156     945.63523      1100.40117     882.47540      1025.41098     946.08009      870.81062      821.05738      999.34979      870.11985      846.68779      886.02817      797.89354      1051.87073     1022.14850     955.32213      919.93205      856.37241      957.13521      899.69581      838.52802      934.37044      829.21463      947.35729      877.33838      817.48302      767.86673      997.15994      1043.99044     769.86075      833.96951      913.36000      789.53437      1341.39808     1278.18906     1083.27428     985.25779      1065.57426     956.63223      780.00043      793.06338      817.67426      748.18725      801.16817      1003.29212     757.46238      956.36973      757.26636      725.35143      841.91068      950.30096      1224.95737     702.78886      966.87232      1035.16922     1010.19303     705.58424      1355.20579     780.48332      748.00529      912.32181      732.99291      671.98091      1031.57061     836.84207      908.09649      1045.72713     682.09132      964.31869      943.99551      433.43131      874.47584      938.74018      909.94454      950.40861      977.60684      746.54913      974.52089      912.12843      939.29929      956.99878      771.51180      328.08591      1322.56628     934.05558      1304.42343     897.99106      949.70957      1017.82794     853.03585      864.82690      1023.11716     1261.01906     819.96711      972.55997      912.73595      1007.88901     1089.40908     993.05029      1037.10987     1042.80286     1009.90960     1004.21317     881.59292      735.49519      884.16825      1411.97353     928.07799      948.18931      956.10036      988.50442      1017.79983     870.65158      891.41439      1016.42011     1068.58305     1477.79349     878.54027      895.49772      1015.97572     985.32633      837.86757      867.59089      910.38218      960.59528      1003.90047     871.20261      887.63750      1137.13437     903.73499      1355.53625     1191.78815     1051.76852     1006.41790     912.95687      1028.87374     907.86168      993.75059      1066.31936     1045.76165     1461.73186     1014.26787     927.53342      998.88832      1330.62480     1137.02489     1595.43738     1419.91651     1089.36407     1117.67239     1183.28277     1154.95514     1044.00629     1231.71398     1448.55367     1085.37426     1360.23811     1008.68608     
1986 09 30 716.94944      735.63121      1024.29594     1018.82297     1027.87581     978.27423      868.85575      989.45410      683.16667      791.87095      812.46884      1070.54928     800.91607      688.29854      1086.50470     914.12197      1071.48777     822.10811      998.17668      911.37957      826.51478      772.67623      953.21338      814.12088      788.70960      850.35475      753.13129      1032.26675     1000.68930     925.13261      880.44685      812.99438      911.30708      867.77215      786.19827      914.09029      775.02042      904.43137      817.98503      770.50615      734.81074      982.10571      1027.47395     732.28275      781.39689      898.67272      736.41064      1312.55801     1245.85045     1061.39954     971.72519      1044.64407     936.52609      737.56073      752.96105      770.66290      705.04614      751.29818      989.17772      726.66545      935.17193      725.87445      690.57989      793.02648      931.29671      1198.88512     671.46696      954.59665      1000.38754     982.80746      657.76137      1321.91236     732.91606      710.57973      897.24146      691.73746      636.15634      1001.70436     825.13910      894.85797      1012.69079     644.33923      953.66373      934.59588      405.74127      840.51877      924.24834      884.74698      938.47858      968.10406      710.77956      964.66574      877.96953      927.70759      927.65701      735.38188      303.87860      1299.10382     921.92844      1275.43407     888.07173      937.15842      1004.33127     824.41582      833.48483      1010.77201     1239.72624     794.29555      961.76028      903.32122      966.64970      1062.76526     978.11413      1020.48093     1029.79703     963.45937      990.79416      870.45137      693.40487      873.04695      1385.70369     889.31847      931.18832      927.84812      975.64036      981.72487      859.02915      878.07134      999.00641      1020.81515     1447.21811     866.54815      859.06767      967.91968      971.81005      827.03223      855.06459      896.08610      947.04888      988.00904      855.37634      850.41022      1118.33340     891.61526      1326.75566     1162.28972     1012.20157     991.96592      874.53806      1008.82464     866.75549      961.18519      1051.83009     1017.19044     1427.53566     970.23907      897.16982      952.06556      1310.39292     1102.35071     1557.53164     1388.51795     1050.89048     1073.37892     1166.15201     1104.54093     1005.60641     1209.75161     1424.56047     1066.46624     1315.59494     993.29835      
1987 09 30 806.27694      823.31565      1130.54297     1121.81548     1131.61617     1079.09688     960.20116      1087.72139     782.78989      898.75084      920.87236      1185.36700     903.06674      770.57132      1203.07155     1011.11664     1187.62629     930.10624      1105.54566     1009.44217     923.15870      867.42661      1064.96460     918.50230      893.13997      943.73821      842.93107      1135.33253     1107.99848     1023.45697     978.70922      907.75549      1019.63264     959.72697      885.91742      1012.65561     876.01464      1009.48269     926.04853      862.90741      813.89804      1084.10353     1131.45947     814.14619      880.42314      995.64710      834.36449      1455.54868     1384.12802     1173.45397     1074.89243     1151.61794     1037.82579     823.86568      839.16922      863.96933      789.26649      844.39492      1090.46119     803.69829      1036.20234     803.22987      767.13643      891.52893      1032.21366     1330.02504     743.91736      1054.12566     1109.73427     1086.39010     746.06613      1472.94964     826.19890      792.45010      989.23206      776.45302      711.35777      1108.75359     915.35315      992.39929      1122.17517     722.47318      1054.71163     1036.83651     464.03957      931.43887      1025.83752     976.70126      1035.82252     1071.61418     793.20466      1066.43655     973.17926      1030.32035     1025.16569     825.42982      358.89452      1447.88928     1023.49917     1421.49788     982.89877      1040.28205     1110.28515     910.19802      923.16081      1118.40395     1379.37429     876.61447      1068.31235     1003.04580     1079.90111     1177.80592     1081.99507     1129.57147     1140.46204     1086.56419     1096.77020     963.04855      800.94844      966.84942      1550.88447     989.59999      1029.84795     1027.32258     1084.81558     1093.92073     950.33457      971.23166      1106.14297     1145.86974     1624.79451     958.64794      964.15565      1089.64277     1076.38008     917.39254      946.68779      991.74068      1048.58046     1099.05714     946.35030      951.83245      1243.60836     988.30099      1484.33743     1293.37708     1133.27189     1100.59905     976.35646      1118.93431     967.79898      1068.23432     1168.31669     1128.75325     1598.56271     1084.21988     995.14825      1065.99006     1461.71575     1226.00846     1752.01080     1551.69646     1170.73036     1199.33288     1296.61881     1236.32413     1116.31430     1343.01238     1590.89163     1181.43907     1473.13189     1094.15610     
1988 09 30 774.46145      792.96023      1097.89923     1090.06634     1099.07014     1047.51293     931.11451      1056.90165     746.31402      859.32571      881.66912      1150.54561     867.18063      741.56264      1169.10569     982.91662      1152.82827     890.95667      1072.86298     978.45005      890.79848      834.05540      1028.78799     881.33054      854.91468      913.31601      811.72747      1102.59212     1074.32949     994.45203      946.82284      876.05797      984.27759      930.37702      850.69475      981.23273      839.66338      975.14488      886.89996      830.98281      787.93905      1050.46998     1097.86226     787.07760      845.26832      963.64396      799.58412      1411.18953     1341.10820     1137.49386     1040.71431     1117.42420     1005.40882     794.44589      810.10133      831.54044      759.65617      811.43943      1057.25138     778.03055      1004.19299     777.40647      741.21076      857.86882      999.58753      1288.67415     719.43861      1020.92079     1074.59536     1053.41727     716.03678      1426.12991     794.36778      764.78091      958.57574      748.15585      686.35612      1074.80857     884.90117      959.71832      1087.16833     696.52738      1020.64171     1001.98158     448.94917      901.42143      992.43168      946.77842      1003.00068     1036.85376     765.67312      1032.22502     941.94132      995.50970      993.61146      797.54695      349.58876      1400.57923     989.36321      1375.73504     951.23698      1005.69826     1074.86752     882.09494      893.82226      1082.61152     1334.57390     849.52131      1031.75400     969.75495      1043.09497     1141.26653     1047.37634     1093.61450     1103.89973     1047.82239     1061.58090     932.22417      772.53070      935.59349      1498.74396     956.84849      996.78105      995.32120      1048.06037     1057.50019     919.72498      939.96186      1070.85891     1105.31688     1569.22902     927.74827      931.95606      1050.38575     1041.35263     887.33487      916.31152      959.71149      1014.56797     1062.21152     915.99159      919.88313      1202.74710     955.79720      1434.74416     1252.17386     1094.06621     1064.19600     943.44277      1082.93636     934.37372      1033.50911     1129.47292     1093.26635     1545.83959     1047.22466     963.40598      1028.40260     1412.68690     1187.28436     1692.52086     1501.08268     1132.31783     1159.03652     1253.69247     1194.09238     1081.40349     1299.96796     1537.75258     1143.59969     1424.62708     1061.21538     
1989 09 30 751.66002      769.86172      1065.31328     1058.47908     1067.03182     1017.01853     904.22666      1026.59104     720.64207      832.62019      853.60029      1115.26486     839.75023      720.25309      1134.53869     954.49961      1117.34140     863.40424      1040.28498     949.93340      864.72887      808.84407      997.81630      854.15905      827.80338      887.19908      787.82839      1070.14561     1040.69121     965.38024      919.37902      850.22769      954.06496      903.38483      824.13914      950.43438      812.86203      945.64173      858.72088      806.72363      765.69836      1017.78313     1064.68378     764.51996      819.04437      932.33392      773.17523      1365.82682     1298.20859     1102.21916     1007.33322     1083.77142     973.75862      771.66366      786.88344      806.62359      737.43260      787.07811      1024.59486     756.49621      972.75219      755.83391      720.43123      830.82953      967.92298      1247.20489     699.46413      988.57689      1042.98474     1021.66495     691.47675      1378.63758     768.51607      742.13130      929.22970      724.41490      665.54646      1042.41231     855.16414      928.01939      1054.91245     674.53216      987.51367      968.01759      429.10939      875.75506      959.50577      918.80814      971.43886      1002.54843     742.19853      998.66562      914.90273      961.79535      964.82051      770.31370      325.53754      1352.56655     956.01431      1329.27093     919.74813      971.94000      1040.73323     857.03607      867.96685      1047.56577     1289.65258     824.75968      996.71613      936.32407      1010.40522     1105.46374     1014.13873     1058.81735     1067.84007     1011.20490     1027.24192     901.77132      734.92568      904.71382      1445.17727     928.41459      965.58995      965.35652      1012.43818     1024.85703     889.85266      909.85862      1036.85154     1069.35722     1511.75423     897.70344      899.88388      1015.00008     1007.68254     857.34259      886.37107      929.00606      981.86380      1026.84900     887.01518      889.76620      1162.74612     924.28447      1384.30762     1211.14604     1058.68267     1029.45908     913.94821      1048.41929     905.63446      1002.28493     1092.79186     1059.03032     1490.78051     1014.66395     934.60416      996.08115      1366.88438     1149.77388     1629.41418     1448.65487     1097.54663     1122.78746     1214.27796     1156.58205     1048.68164     1261.53583     1489.05534     1111.45320     1376.85450     1028.87168     
1990 09 30 740.36578      761.12648      1064.47746     1057.57545     1065.40341     1013.64066     899.01536      1025.01120     708.93251      818.78401      841.38495      1114.65991     830.52682      710.04062      1133.96931     952.05160      1116.80313     850.22797      1038.80659     945.50831      857.21174      799.13202      992.84945      842.33097      815.95318      883.41756      778.48272      1069.98191     1039.66354     963.02527      914.23570      842.59307      948.92150      898.32696      813.52925      948.39623      802.19214      941.22759      846.71408      795.49510      758.29611      1017.08577     1064.79240     755.00043      807.84200      930.69399      762.97854      1368.89823     1300.17625     1101.74755     1006.89710     1083.24663     972.05516      760.95911      777.95188      796.24834      726.88093      775.20223      1024.42603     749.53417      970.97146      748.58007      711.66586      821.56739      966.22468      1248.65966     691.60353      988.04953      1040.83039     1018.84728     682.35563      1381.58740     759.45374      734.53065      927.24233      716.30353      657.45746      1040.00665     853.10143      926.32696      1052.63616     666.75333      987.23799      967.52085      424.90976      870.72081      958.10165      914.28834      970.52765      1002.73594     736.04760      998.63871      909.92454      960.42861      961.04884      766.61348      322.75500      1356.99455     954.60453      1331.55374     918.90441      970.58316      1040.77392     851.52417      862.61871      1048.24402     1293.20153     818.51125      995.69798      935.78159      1007.72817     1103.73073     1013.54174     1058.60412     1068.82987     1009.09793     1027.34969     900.80222      732.90748      903.68660      1451.08725     922.45998      963.29418      961.43484      1011.18900     1023.97038     888.43049      908.07145      1036.25786     1065.81798     1517.95095     896.22565      898.78826      1011.68430     1007.57301     855.59939      884.89473      927.42863      981.29424      1025.19095     884.54021      887.16104      1164.50430     923.04337      1388.13132     1210.62136     1059.01073     1029.30452     910.19310      1047.43557     900.38260      999.78841      1092.25736     1056.20615     1493.01686     1010.27567     930.75723      991.12318      1367.85103     1147.13907     1633.16116     1450.56834     1094.79182     1119.33711     1213.49104     1151.69237     1041.86407     1258.11440     1488.45724     1106.29652     1375.72884     1028.39243     
1991 09 30 697.09686      713.48166      989.80591      987.21857      996.76045      948.00442      841.06893      959.04679      668.14988      773.07659      792.92660      1032.12237     779.84901      666.92386      1047.55978     879.41300      1032.65644     801.76762      960.67243      883.86385      801.85967      750.92971      925.72436      793.08968      769.43989      824.80555      730.89747      1000.02682     963.53934      889.63651      854.71267      788.96821      885.22590      841.21510      765.22846      878.02393      755.15621      878.65333      797.70789      748.20529      711.27104      946.92620      993.97976      709.15774      760.79614      862.89639      717.92111      1274.81502     1210.16007     1027.90605     935.63215      1011.80865     899.50758      715.11701      729.90530      748.88885      683.95402      730.86919      955.32776      703.20060      898.27032      702.58509      668.35265      771.79108      894.31391      1162.78950     649.29724      919.86936      971.65197      952.64298      641.15186      1284.15846     713.79057      689.13782      865.16592      672.34593      616.69965      971.91990      790.41946      858.27190      983.61378      625.71707      917.73021      897.14825      394.45385      815.79591      887.21560      856.33749      904.08750      931.81395      689.87588      928.93255      852.39998      889.52801      899.92709      714.90303      295.33414      1258.76433     884.31130      1237.76290     854.22537      899.15625      968.66415      798.86454      808.46057      974.85823      1200.44228     767.91525      922.18274      867.71089      940.10094      1030.66398     943.26097      985.30065      993.61095      937.40261      955.45239      837.87129      674.72245      839.91535      1343.01242     864.11524      897.72660      899.61051      936.02380      954.27243      826.42372      845.15535      964.65562      992.96847      1403.30781     833.74852      835.71857      941.94442      936.37543      794.15892      823.07896      862.85810      912.30742      948.69076      823.80245      827.13520      1080.99960     857.26570      1286.66157     1128.06847     984.79609      955.56444      850.61024      975.30388      842.95743      933.51612      1013.82900     986.70265      1386.74947     945.11413      870.67900      927.93983      1268.82868     1072.26650     1513.45171     1348.77456     1022.89811     1045.91790     1127.16299     1077.88939     979.29955      1173.49130     1382.07598     1032.96173     1282.51674     960.12668      
