      Years Drainage_1    Drainage_ 2    Drainage_ 3    Drainage_ 4    Drainage_ 6    Drainage_ 7    Drainage_ 9    Drainage_ 11   Drainage_ 13   Drainage_ 15   Drainage_ 16   Drainage_ 17   Drainage_ 19   Drainage_ 21   Drainage_ 23   Drainage_ 25   Drainage_ 26   Drainage_ 27   Drainage_ 29   Drainage_ 31   Drainage_ 33   Drainage_ 36   Drainage_ 38   Drainage_ 39   Drainage_ 41   Drainage_ 42   Drainage_ 44   Drainage_ 45   Drainage_ 46   Drainage_ 48   Drainage_ 49   Drainage_ 51   Drainage_ 52   Drainage_ 54   Drainage_ 56   Drainage_ 57   Drainage_ 59   Drainage_ 61   Drainage_ 63   Drainage_ 64   Drainage_ 66   Drainage_ 67   Drainage_ 69   Drainage_ 71   Drainage_ 73   Drainage_ 75   
1999 09 30 118084.87271   60313.82198    20457.71503    1347.66638     4770.28895     0.0000000e+00  0.0000000e+00  273055.46754   338092.05967   14654.69906    6752.63020     61518.90688    0.0000000e+00  0.0000000e+00  73826.20403    13671.02138    147598.09143   6516.76530     2670.20513     11404.31002    1339.62666     185896.42312   156484.71489   486916.68586   2801.68101     1585.00732     0.0000000e+00  0.0000000e+00  0.0000000e+00  7314.74089     29923.54994    32501.54423    101.68345      60180.54430    274860.66137   284323.14635   99966.26404    148201.76143   27653.69515    128775.36800   550733.58394   126439.95322   173982.21898   378558.20604   100985.18367   15139.62848    
2000 09 30 91832.96746    48846.72400    12492.12465    1026.65605     3666.23354     0.0000000e+00  0.0000000e+00  191316.20128   277147.86253   11576.39778    5559.35283     57254.80343    0.0000000e+00  0.0000000e+00  60842.52611    9943.72066     107497.60882   4464.34463     2219.33509     8125.46883     859.30456      168746.49016   144487.47312   445730.34445   1838.71543     1431.61115     0.0000000e+00  0.0000000e+00  0.0000000e+00  6605.74223     23542.34867    27984.58568    90.48914       44630.91381    186752.48256   258564.21154   68679.61381    102398.65651   18901.98552    96555.81008    435940.37993   89051.97913    132413.98348   304029.26494   71848.12140    12279.57620    
2001 09 30 52393.47570    29580.62625    7916.65142     616.78142      2318.30832     0.0000000e+00  0.0000000e+00  123616.99458   158055.07757   6288.87926     3325.43966     39750.50383    0.0000000e+00  0.0000000e+00  37373.20972    6489.89612     62333.85252    2827.37884     1433.53928     2014.14852     375.31375      109014.60100   88928.02551    304115.17715   536.95063      856.58340      0.0000000e+00  0.0000000e+00  0.0000000e+00  3951.72152     7757.84293     14710.15802    68.99933       26051.67574    115231.49476   153852.78291   36233.59389    67891.41086    13188.45726    67480.65742    249728.65811   51982.28517    78689.10260    180184.72691   40321.56956    7135.03898     
2002 09 30 80730.89842    48631.65525    12869.67353    999.01249      3283.44483     0.0000000e+00  0.0000000e+00  196606.72669   249078.22853   11117.90874    5346.55920     51849.56092    0.0000000e+00  0.0000000e+00  58722.71638    10174.95801    101770.10519   4441.20154     2064.73180     7903.89973     954.88490      160535.17397   138860.33722   420598.86845   2057.57032     1381.07859     0.0000000e+00  0.0000000e+00  0.0000000e+00  6251.53306     24038.97499    27022.73225    87.64087       44499.92111    205713.94671   244106.22058   75431.30697    98924.09021    18958.25338    96467.72091    358918.58622   82268.44327    113990.09196   268367.00992   69222.77239    10557.67487    
2003 09 30 67614.38673    38894.57079    10867.82007    864.76137      3113.54126     0.0000000e+00  0.0000000e+00  163735.29881   210286.43498   9576.24713     3819.46300     46710.04807    0.0000000e+00  0.0000000e+00  49081.74467    9138.70243     97114.02680    4240.64421     2012.46831     4917.33391     703.57351      123621.89573   107010.35087   332249.98813   1281.74039     1236.82740     0.0000000e+00  0.0000000e+00  0.0000000e+00  4780.42832     16290.75304    23097.63245    85.99056       40877.01732    181084.83401   189518.48019   58541.91268    89495.61291    17514.11596    87309.86989    316820.98655   70683.76375    106784.76882   240457.31929   60466.01490    9963.23339     
2004 09 30 66740.15931    39745.10177    10106.61566    870.69203      2842.15249     0.0000000e+00  0.0000000e+00  136450.89162   197893.29822   8832.15853     4470.67848     48371.90082    0.0000000e+00  0.0000000e+00  45842.53325    7553.16014     82214.56196    3582.61684     1678.75875     5905.59681     699.27023      151329.58327   122685.26197   389283.81400   1609.71354     1269.26548     0.0000000e+00  0.0000000e+00  0.0000000e+00  5556.78975     19052.92723    21001.43584    71.17480       34388.48841    149975.06635   206122.06969   51654.81511    80282.28862    15137.88174    75135.19678    284525.52742   60922.48324    87611.56470    227367.42485   49017.66517    8563.35484     
2005 09 30 62080.22823    39101.14385    7735.17600     552.82607      2094.08689     0.0000000e+00  0.0000000e+00  107893.58420   195513.35527   8932.34128     5066.28735     44758.00388    0.0000000e+00  0.0000000e+00  45782.70915    6427.38317     72715.18625    3081.25194     1771.50476     4443.43985     591.27971      143597.40103   134230.79301   379714.65523   1189.47674     1131.75104     0.0000000e+00  0.0000000e+00  0.0000000e+00  5910.83349     16653.46442    19400.52252    64.93145       27945.77718    135612.99551   223548.03833   42980.97964    63473.87410    12552.62968    64668.94040    253517.64001   56810.82329    95629.33664    233418.22552   46623.77352    7708.69853     
2006 09 30 87096.34209    50616.45481    14591.51943    1152.96677     3771.04434     0.0000000e+00  0.0000000e+00  219440.23666   275095.95997   11011.07973    5026.18107     49215.87368    0.0000000e+00  0.0000000e+00  58979.19400    11048.15490    114312.31702   4477.56324     2011.71198     8132.98268     1066.29254     141925.28021   118829.71545   374005.45884   2069.92888     1222.50144     0.0000000e+00  0.0000000e+00  0.0000000e+00  5539.76907     23720.49029    26515.41870    78.54597       46922.31812    208182.82246   227037.97935   76420.22346    110127.21422   20002.03166    97167.60503    413237.15500   90538.36858    120315.89951   308627.00618   73677.86185    11658.00645    
2007 09 30 98569.45607    52500.72134    18176.69514    1478.89540     4963.97385     0.0000000e+00  0.0000000e+00  279072.90099   308334.64054   13496.35591    5607.58476     59966.33286    0.0000000e+00  0.0000000e+00  66736.77358    15113.79665    152552.58766   5876.53683     2367.67152     11467.01974    1325.41143     191973.14566   164538.46010   495181.20075   2915.92549     1623.99363     0.0000000e+00  0.0000000e+00  0.0000000e+00  7390.42557     29983.06425    30267.41814    108.66849      59526.36778    266865.30659   281150.91690   96452.85636    131016.81057   25163.08347    126954.59987   450419.18186   118091.62378   155963.04969   347665.05258   91675.92379    15798.03153    
2008 09 30 94993.77140    51786.07924    15461.68632    1360.61497     4629.73568     0.0000000e+00  0.0000000e+00  226081.64360   289961.36609   11851.55432    4694.45431     51604.47986    0.0000000e+00  0.0000000e+00  61923.31202    12428.01762    126492.51594   4991.62659     2259.05230     7406.71443     974.09877      148614.09272   136533.15402   421414.12030   1582.44642     1301.27203     0.0000000e+00  0.0000000e+00  0.0000000e+00  6450.78845     23086.04153    26960.88567    90.81755       52901.99953    215353.48009   247871.91110   81703.65099    119466.21548   23024.19482    110180.35902   430159.93648   106084.88942   132863.95564   330442.54449   80953.67026    13300.10091    
2009 09 30 69761.86142    40534.76817    10868.24163    891.08598      3011.24261     0.0000000e+00  0.0000000e+00  149508.35398   204295.33284   7929.15523     3913.39773     45710.10128    0.0000000e+00  0.0000000e+00  46383.95642    8648.59832     82369.61613    3487.27863     1692.56692     4691.77019     609.49872      131616.07771   104938.30021   345775.83312   1182.53100     1065.73290     0.0000000e+00  0.0000000e+00  0.0000000e+00  4791.84255     15717.12814    20858.38824    70.16568       37494.17828    154410.09689   193399.42273   53951.10560    86333.48134    17218.94771    81256.74336    301520.73305   72749.10836    98460.75770    238183.59978   58144.41589    8566.37246     
2010 09 30 100894.62535   57545.25906    15762.59930    1267.14236     3992.82201     0.0000000e+00  0.0000000e+00  229626.32993   293324.87442   11872.17159    5390.75453     57447.48116    0.0000000e+00  0.0000000e+00  70003.72549    11430.70229    114668.47414   4985.77591     2387.27679     9214.44335     1116.92139     156957.70382   146712.50074   440356.58264   1974.99363     1314.12267     0.0000000e+00  0.0000000e+00  0.0000000e+00  6820.13200     23520.86225    26534.80451    98.63944       52602.05593    217055.89292   264787.05662   79194.59224    121166.50292   23179.34115    112978.66269   487103.56667   101293.39780   139114.28544   329014.30960   80455.72850    12437.28690    
2010 10 02 0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  55146.36140    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  1662.95642     0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  116.43994      0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  1840.59128     0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  
