       Date Drainage_1    Drainage_ 2    Drainage_ 3    Drainage_ 4    Drainage_ 6    Drainage_ 7    Drainage_ 9    Drainage_ 11   Drainage_ 13   Drainage_ 15   Drainage_ 16   Drainage_ 17   Drainage_ 19   Drainage_ 21   Drainage_ 23   Drainage_ 25   Drainage_ 26   Drainage_ 27   Drainage_ 29   Drainage_ 31   Drainage_ 33   Drainage_ 36   Drainage_ 38   Drainage_ 39   Drainage_ 41   Drainage_ 42   Drainage_ 44   Drainage_ 45   Drainage_ 46   Drainage_ 48   Drainage_ 49   Drainage_ 51   Drainage_ 52   Drainage_ 54   Drainage_ 56   Drainage_ 57   Drainage_ 59   Drainage_ 61   Drainage_ 63   Drainage_ 64   Drainage_ 66   Drainage_ 67   Drainage_ 69   Drainage_ 71   Drainage_ 73   Drainage_ 75   
1981 09 30 907.90692      921.78558      927.81857      923.63347      923.30767      927.45751      928.60508      946.82230      942.28397      946.00072      946.70155      912.21437      940.11116      939.06867      944.81813      949.92235      945.88905      950.25362      946.57667      981.53096      980.66887      963.37666      959.81963      959.57434      987.30518      955.15506      953.56382      910.67012      891.69057      959.14354      967.84949      936.61051      944.15219      933.48236      947.72238      953.30154      955.48392      922.68580      925.41619      929.54002      922.60000      920.61130      931.64952      938.89353      927.72634      919.40852      
1982 09 30 944.06787      958.43861      965.95022      960.14990      961.63452      964.93702      966.75708      990.28756      981.68371      981.25168      980.73794      940.64666      965.06984      964.22722      980.86288      994.41788      986.54338      986.60711      981.72219      1017.16456     1014.23305     994.83430      995.32571      996.00656      1020.43352     982.76649      984.74604      934.49550      914.78004      995.85718      1006.65469     968.30636      975.48762      973.77362      988.52092      993.09432      997.14740      962.93582      961.24039      967.50756      962.29163      963.28338      977.42909      981.97044      971.30155      963.92311      
1983 09 30 957.99390      972.66665      979.57487      974.65899      975.12043      979.19558      980.68548      1001.93172     997.33782      1000.48022     1001.09184     964.15835      994.37628      992.63133      999.46327      1005.63340     1000.91726     1004.90899     1000.78069     1037.41855     1036.16589     1017.22382     1014.30745     1013.66858     1043.04293     1008.37911     1007.44643     963.64974      943.56431      1014.05301     1023.35645     989.90647      997.90120      986.82588      1001.91252     1007.40828     1010.54870     975.37802      976.47938      981.87375      974.75783      974.10443      986.94965      994.55564      982.08675      973.62909      
1984 09 30 912.80727      928.06962      935.59846      930.92960      932.13981      936.93487      938.79834      962.87865      963.41264      968.83306      970.20732      935.54456      972.32587      968.51602      967.50784      968.03588      965.84597      972.49029      968.79014      1006.18316     1005.86917     986.96357      982.11125      980.29384      1013.16685     980.29933      977.68729      943.37199      923.50119      981.51205      989.81635      959.61372      968.21596      947.28901      964.21684      971.13374      973.96076      933.62020      934.39558      942.43351      930.68582      931.85944      946.47328      958.54071      941.98003      931.75098      
1985 09 30 948.80446      963.41330      971.88890      965.19632      967.95439      970.80494      973.08901      1000.43414     998.50241      1000.31546     1001.05294     963.47721      1005.08419     997.25102      999.98805      1004.96007     1000.10514     1003.91301     999.01477      1035.80809     1033.81365     1011.67845     1010.70358     1007.69728     1040.55241     1003.66789     1004.61041     979.44593      959.87891      1012.08407     1021.26444     987.92934      996.72170      981.74825      996.87724      1001.11933     1007.43913     970.68430      966.17184      974.15129      969.27979      972.50045      988.62848      997.33393      981.26092      974.34982      
1986 09 30 921.24170      932.69786      938.87053      932.24347      933.19789      933.94409      935.19684      953.93315      947.32113      946.95533      947.28329      912.46468      950.38498      941.52607      947.16573      954.55224      948.29335      950.13380      945.15188      977.11269      974.53085      952.93007      954.25209      950.87315      980.09040      945.16878      948.23486      928.99449      911.75436      956.65309      965.14947      934.36830      942.24697      937.82483      947.09232      947.53190      955.25950      933.07533      929.22161      930.58523      936.98209      935.99853      946.56002      948.51472      939.05597      936.95806      
1987 09 30 998.87525      1011.61227     1019.34069     1011.23558     1013.61062     1014.01467     1015.86669     1040.07817     1035.65329     1034.97697     1035.46946     996.93947      1042.72061     1030.67454     1035.51687     1041.39526     1035.34337     1037.92333     1032.13571     1067.29536     1064.20833     1038.99404     1041.10343     1035.90485     1070.24645     1030.94467     1035.20458     1021.40771     1002.76298     1044.50601     1053.48034     1020.38061     1029.43133     1020.52997     1031.06810     1031.18958     1041.27372     1014.98947     1007.94707     1011.31397     1018.34294     1019.63379     1033.26169     1037.25901     1023.83356     1021.93704     
1988 09 30 957.50908      969.78648      977.12376      969.44221      971.57180      972.05233      973.78858      996.84693      993.75043      994.17738      995.10487      959.39037      1008.92815     995.39137      994.54202      998.07183      992.94406      996.58307      991.20294      1025.51048     1023.10560     998.67855      999.66815      994.10353      1029.18578     992.39151      995.45450      989.81753      971.92611      1002.80979     1010.99181     980.85081      990.00807      978.16435      988.40455      988.73980      998.33285      972.75478      966.34581      969.46065      976.01585      977.04478      990.01375      994.57731      981.07252      979.14305      
1989 09 30 948.26589      960.22982      966.60337      959.97790      960.92399      961.95455      963.25384      982.75153      979.38060      980.95675      982.03720      948.19882      994.34140      982.68242      980.94699      983.51442      979.09168      983.42263      978.61409      1012.14738     1010.36765     987.86687      987.53134      982.78105      1016.45046     982.04522      983.81337      974.33660      956.72773      989.84029      997.58970      969.10554      977.88789      966.22465      976.17838      977.15074      985.07892      960.84991      957.30408      959.02248      964.45804      963.54694      974.55376      979.01936      967.05578      964.46634      
1990 09 30 951.03218      962.54986      969.80282      961.78451      964.21188      963.99479      965.73689      988.43088      984.10118      983.15099      983.74781      948.17433      995.80555      982.08658      983.84664      989.11393      983.16788      985.54383      979.93734      1012.57063     1009.58995     984.95992      987.47129      981.76023      1015.16106     978.24096      982.65223      977.82823      960.61700      991.22161      999.44488      969.17376      977.95336      969.62818      978.55477      977.70271      988.20014      965.54772      957.83697      960.41009      969.42917      970.74495      983.34115      986.19724      973.90620      973.22453      
