      Years Drainage_1    Drainage_ 2    Drainage_ 3    Drainage_ 4    Drainage_ 6    Drainage_ 7    Drainage_ 9    Drainage_ 11   Drainage_ 13   Drainage_ 15   Drainage_ 16   Drainage_ 17   Drainage_ 19   Drainage_ 21   Drainage_ 23   Drainage_ 25   Drainage_ 26   Drainage_ 27   Drainage_ 29   Drainage_ 31   Drainage_ 33   Drainage_ 36   Drainage_ 38   Drainage_ 39   Drainage_ 41   Drainage_ 42   Drainage_ 44   Drainage_ 45   Drainage_ 46   Drainage_ 48   Drainage_ 49   Drainage_ 51   Drainage_ 52   Drainage_ 54   Drainage_ 56   Drainage_ 57   Drainage_ 59   Drainage_ 61   Drainage_ 63   Drainage_ 64   Drainage_ 66   Drainage_ 67   Drainage_ 69   Drainage_ 71   Drainage_ 73   Drainage_ 75   
1999 09 30 177277.94978   59853.71132    23564.40844    1547.80119     5280.62102     0.0000000e+00  0.0000000e+00  281064.08525   338783.21759   31274.11275    8452.95073     40579.48593    0.0000000e+00  0.0000000e+00  89679.85765    14061.42198    154516.32954   6695.40091     2486.04541     14970.21781    1765.92747     257482.27277   208468.36192   656654.69183   4840.12662     6280.01091     0.0000000e+00  0.0000000e+00  0.0000000e+00  9995.55251     49600.96284    31303.12207    63.18203       61946.87942    292197.81451   411224.55500   130283.67875   150145.95323   28122.75519    134679.58363   726426.01494   131334.80609   175385.30685   383280.08869   102315.51396   17400.99027    
2000 09 30 161738.65816   51278.82454    15467.90262    1172.23030     4061.20531     0.0000000e+00  0.0000000e+00  204748.23579   273320.66929   28355.59650    8130.03277     41104.81876    0.0000000e+00  0.0000000e+00  71362.68916    10662.11869    116862.53908   4913.67014     2078.76116     9577.09603     1116.31710     250934.96210   222426.26197   650180.00865   3380.07708     6472.02096     0.0000000e+00  0.0000000e+00  0.0000000e+00  10177.92201    47603.50573    28339.75510    59.39326       45629.07609    210476.04495   423702.04214   98700.75516    111074.81681   18700.41835    106288.17872   605049.48416   92072.50915    130693.65551   330478.22421   72771.08823    13686.27976    
2001 09 30 111360.75989   30110.18353    9302.25741     736.79354      2632.58272     0.0000000e+00  0.0000000e+00  134696.91754   174895.51478   18259.42294    5570.18880     34296.36113    0.0000000e+00  0.0000000e+00  40795.63787    7035.99462     68401.57375    3213.03549     1276.40899     3048.92081     491.16974      170983.07057   154394.97656   476563.37853   1028.00951     4964.29791     0.0000000e+00  0.0000000e+00  0.0000000e+00  7125.17662     29770.32006    14744.87325    51.76299       27721.65859    131436.73239   295878.46216   51667.76358    75121.05318    13843.22847    70545.74481    358300.34546   59707.54256    84674.64304    200701.01267   43612.91140    7923.03581     
2002 09 30 141189.97261   47378.24853    15089.56179    1071.31483     3818.09905     0.0000000e+00  0.0000000e+00  208271.54043   248933.45283   24667.81002    7686.43847     37926.93920    0.0000000e+00  0.0000000e+00  64016.72485    10415.01232    107456.07755   4915.93693     2094.05704     10108.74681    1265.56389     244578.48890   223933.07108   633603.43362   3493.65593     6411.89001     0.0000000e+00  0.0000000e+00  0.0000000e+00  10237.39415    48185.70261    28572.18754    57.89202       45824.61633    227252.23372   408377.03223   105330.80836   102556.51678   19238.66970    100475.61129   539285.92978   87787.76734    119551.23654   276039.17243   71004.48246    11901.57367    
2003 09 30 116170.97273   38829.94968    12865.29915    923.19058      3227.50446     0.0000000e+00  0.0000000e+00  175893.47804   234766.34950   20704.10114    6078.12653     37619.81941    0.0000000e+00  0.0000000e+00  53423.30596    9377.75330     100324.71263   4361.68618     1957.65420     6685.34769     932.13924      195081.90124   171475.60396   498759.51154   2154.21241     5222.35891     0.0000000e+00  0.0000000e+00  0.0000000e+00  7992.50171     35620.89682    23985.11707    59.26108       42318.48457    203816.90939   316744.05170   81122.34188    95147.66070    18076.68853    92524.14449    454761.88133   75826.42040    104990.20548   273072.12846   62282.64252    10864.47080    
2004 09 30 135245.79841   36243.23803    12613.94894    910.37588      3048.72597     0.0000000e+00  0.0000000e+00  141962.40882   215083.68511   22053.11434    7182.33259     37963.01668    0.0000000e+00  0.0000000e+00  52911.84274    7566.55358     88860.29054    3979.25540     1702.30040     7508.41319     1003.48168     229460.63178   200296.07449   587353.90010   2605.55119     6078.15286     0.0000000e+00  0.0000000e+00  0.0000000e+00  9388.03898     42878.50042    20030.68636    52.60581       34866.55577    176813.94496   361178.51569   74936.76024    85121.85922    15642.02862    83359.06369    471751.76643   66083.27192    89529.99824    253818.64589   50579.48173    9484.40665     
2005 09 30 141745.83675   32936.70207    9282.68381     623.10462      2300.55581     0.0000000e+00  0.0000000e+00  114926.22974   194188.50656   23034.35443    7827.06272     32843.38752    0.0000000e+00  0.0000000e+00  44909.96538    6915.94761     79029.16037    3299.78319     1492.61534     6897.02093     799.10196      223415.72600   215178.35273   586188.13960   2374.64957     6296.46408     0.0000000e+00  0.0000000e+00  0.0000000e+00  9658.44005     46207.54883    19106.51466    45.23364       27954.91594    162965.30701   400817.65015   64979.96901    68024.10093    13476.52697    70270.35211    477915.54686   62613.19272    95130.50270    225487.16264   51147.91539    8960.19880     
2006 09 30 134980.28394   52027.92777    17553.13550    1210.23262     4134.67720     0.0000000e+00  0.0000000e+00  218091.39112   285450.39258   24710.06157    6670.90196     35220.80044    0.0000000e+00  0.0000000e+00  68922.30080    10993.21091    119452.76865   4834.80215     2029.13490     10704.76958    1345.42322     192487.12133   166855.46950   511575.97883   3555.15357     5257.00376     0.0000000e+00  0.0000000e+00  0.0000000e+00  7829.46195     35314.28051    27202.44800    47.68858       46955.16675    244866.64090   320548.85508   105219.14686   112267.00401   20260.59286    96585.34175    592093.02518   93166.37274    121440.96826   328743.92579   74165.58648    13105.74142    
2007 09 30 165391.70652   51015.18898    19783.42026    1550.39719     5132.71838     0.0000000e+00  0.0000000e+00  280828.69040   323645.03676   28190.43233    7789.10968     41548.16677    0.0000000e+00  0.0000000e+00  80717.92068    13928.01322    158800.60853   6321.74388     2316.71957     14200.86659    1735.59660     263224.09843   228279.79481   654972.05933   4590.02289     6239.08698     0.0000000e+00  0.0000000e+00  0.0000000e+00  10449.91745    53119.25475    28506.89249    67.87497       60801.93735    307858.78035   423693.47735   124633.93739   136088.90214   26591.69256    132274.58124   664694.34622   124509.60984   161831.44791   360513.09474   92898.24552    16395.71491    
2008 09 30 152658.76649   52851.05590    18860.61301    1454.80511     5152.60402     0.0000000e+00  0.0000000e+00  225877.02270   304075.18572   25718.76942    7247.21527     41807.16773    0.0000000e+00  0.0000000e+00  66104.09874    12772.09780    132796.52097   5577.86185     2345.57012     9176.93952     1290.61141     221755.32595   211283.82638   612562.84962   3395.02478     5828.51968     0.0000000e+00  0.0000000e+00  0.0000000e+00  9982.52314     45208.33124    27588.46062    65.07777       54086.77269    260245.65082   411529.29864   110188.69508   123890.05795   24239.99988    116072.46530   568396.94921   118035.51678   137702.21884   359664.97293   83154.59424    14878.61172    
2009 09 30 122486.77562   36739.58563    13723.29564    917.58315      3174.00279     0.0000000e+00  0.0000000e+00  163321.82075   196989.62695   20053.54164    6694.88055     33718.94841    0.0000000e+00  0.0000000e+00  56528.14995    8655.29398     85829.51094    3949.87891     1729.37335     7368.93150     895.05947      213658.93699   188327.33845   561647.31759   2163.68648     5840.67491     0.0000000e+00  0.0000000e+00  0.0000000e+00  8608.60180     39194.45895    20441.44853    47.51378       39467.91116    175826.87122   352755.22968   80079.70371    97521.16336    17569.59851    87024.86505    483603.40694   75381.44623    101104.08271   246741.73146   62470.55120    10146.20261    
2010 09 30 179278.46310   58239.56024    19639.74871    1347.42458     4441.67546     0.0000000e+00  0.0000000e+00  239490.72995   286803.63408   28840.92642    8348.15159     45601.45825    0.0000000e+00  0.0000000e+00  75616.29046    11805.88611    124674.32284   5221.65648     2178.70403     11375.94998    1323.90176     234898.37531   232335.16678   640646.61393   3518.02728     6193.31793     0.0000000e+00  0.0000000e+00  0.0000000e+00  10640.42844    45645.65463    29026.85078    67.38649       55220.88083    262001.83735   441637.76160   101822.31088   127366.69976   23812.16647    125824.59929   659527.19077   107723.00369   142237.44376   332191.89671   83494.55738    14489.79008    
2010 10 02 69813.19904    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  1972.62014     40996.96756    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  9576.59350     181315.54111   103300.49778   0.0000000e+00  5735.83147     0.0000000e+00  0.0000000e+00  0.0000000e+00  4433.84383     0.0000000e+00  0.0000000e+00  69.86397       0.0000000e+00  0.0000000e+00  88006.33314    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  1714.52080     0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  
