      Years Drainage_1    Drainage_ 2    Drainage_ 3    Drainage_ 4    Drainage_ 6    Drainage_ 7    Drainage_ 9    Drainage_ 11   Drainage_ 13   Drainage_ 15   Drainage_ 16   Drainage_ 17   Drainage_ 19   Drainage_ 21   Drainage_ 23   Drainage_ 25   Drainage_ 26   Drainage_ 27   Drainage_ 29   Drainage_ 31   Drainage_ 33   Drainage_ 36   Drainage_ 38   Drainage_ 39   Drainage_ 41   Drainage_ 42   Drainage_ 44   Drainage_ 45   Drainage_ 46   Drainage_ 48   Drainage_ 49   Drainage_ 51   Drainage_ 52   Drainage_ 54   Drainage_ 56   Drainage_ 57   Drainage_ 59   Drainage_ 61   Drainage_ 63   Drainage_ 64   Drainage_ 66   Drainage_ 67   Drainage_ 69   Drainage_ 71   Drainage_ 73   Drainage_ 75   
1999 09 30 110247.03922   60990.47798    19074.07344    1338.83976     4696.12102     0.0000000e+00  0.0000000e+00  270234.64589   343917.88333   14763.16124    6276.97896     62636.00076    0.0000000e+00  0.0000000e+00  74417.41164    13669.56684    148869.89391   6576.32656     2675.12434     11303.86553    1322.50534     176656.33132   148699.59759   460774.33097   2939.06879     1564.55305     0.0000000e+00  0.0000000e+00  0.0000000e+00  6874.61868     27698.03095    34176.35288    107.22584      60171.48345    268713.36838   261908.93052   98748.71995    146327.20791   27855.89804    128747.37696   542391.37797   122576.48004   171711.23486   381127.92760   100975.05133   15156.11364    
2000 09 30 83586.09653    50627.87117    11761.93634    1011.98645     3733.96919     0.0000000e+00  0.0000000e+00  191661.71521   279283.14928   11262.40662    4969.60950     55904.21772    0.0000000e+00  0.0000000e+00  60318.84997    9941.62779     109332.98400   4467.66191     2289.50552     7969.98703     813.94687      155117.76701   133877.53015   414814.29188   1828.74011     1351.76862     0.0000000e+00  0.0000000e+00  0.0000000e+00  5933.09411     21389.22164    28429.55458    92.24790       43278.60892    186741.01403   224788.73613   68647.07993    103509.91911   18872.07270    95861.68544    416447.73331   87784.83176    131205.55062   316236.04413   71592.18191    12157.10692    
2001 09 30 48997.73742    29048.81266    7820.98998     614.95913      2343.81328     0.0000000e+00  0.0000000e+00  119658.57041   161328.70625   6986.80211     2814.10338     40384.67257    0.0000000e+00  0.0000000e+00  38529.57924    6421.53776     60846.57913    2892.36144     1450.83648     2011.56020     338.21136      98648.22646    74928.31363    281096.32988   510.61186      810.61529      0.0000000e+00  0.0000000e+00  0.0000000e+00  3349.35863     7211.43915     14479.78943    69.36473       27184.25755    113334.25062   125617.46404   36142.22225    68798.72227    12731.79527    65048.04720    240406.59852   50708.03853    79254.72658    187089.01652   40314.68926    6921.31815     
2002 09 30 74160.11217    50479.87240    12333.86104    968.77608      3155.65189     0.0000000e+00  0.0000000e+00  198054.39550   247624.79098   10850.13493    4651.28881     53127.77366    0.0000000e+00  0.0000000e+00  57679.14649    10172.16866    104155.40043   4376.71005     2023.04473     7566.03355     940.47286      147872.99004   126292.50066   384988.06278   2047.79448     1369.72627     0.0000000e+00  0.0000000e+00  0.0000000e+00  5683.05094     20545.01685    26056.64115    92.60774       43958.17945    204324.25283   216399.98202   75140.24069    98180.91339    18853.83242    96479.42279    364908.36352   80149.90259    114462.33731   265401.79918   69209.50828    10618.71565    
2003 09 30 61294.97030    40366.40563    10444.99378    849.08695      3043.18667     0.0000000e+00  0.0000000e+00  162030.06467   213272.02213   8889.52315     3428.50980     45182.77855    0.0000000e+00  0.0000000e+00  48553.05056    9136.55125     94356.95548    4193.78273     1976.12472     4885.47312     696.07459      112803.16416   97438.93619    304209.64644   1189.00121     1177.22854     0.0000000e+00  0.0000000e+00  0.0000000e+00  4350.69934     14863.83998    23027.19827    90.18212       40865.48802    175330.97643   166415.32350   55293.62142    88880.27696    17452.53238    85395.66435    308790.88273   69149.17810    109069.63113   244121.67256   60453.85451    10038.86359    
2004 09 30 61359.57624    39790.74602    9325.75515     867.77451      2859.69636     0.0000000e+00  0.0000000e+00  135788.74537   191730.18594   8095.73106     3868.94550     48909.75303    0.0000000e+00  0.0000000e+00  46076.69391    7549.35820     82208.40366    3510.62838     1684.75920     5609.91355     686.54479      136914.96885   108978.92272   353679.84956   1595.17405     1235.41806     0.0000000e+00  0.0000000e+00  0.0000000e+00  4969.31247     16829.13269    21699.23053    75.21931       33527.20037    149842.52299   178591.53135   50810.23013    80781.99314    14893.35189    75095.56503    274289.25646   61792.63887    88589.95487    220225.54323   48998.38949    8647.40093     
2005 09 30 58160.33224    39556.58528    7556.91306     531.47436      2109.14541     0.0000000e+00  0.0000000e+00  105965.44094   201302.01899   8726.93912     4317.93739     44338.47258    0.0000000e+00  0.0000000e+00  46292.08325    6422.35005     72478.77454    3035.23014     1779.80723     4518.85293     603.61001      130488.42461   118780.05813   346777.18633   1099.36530     1082.04617     0.0000000e+00  0.0000000e+00  0.0000000e+00  5180.08317     14104.74005    18627.09566    64.30575       27407.54486    138012.44757   179538.03833   42441.84090    61548.34685    12423.31867    64593.37819    245162.86748   53034.60282    95496.47713    228961.15619   46606.45220    7587.85604     
2006 09 30 79548.20127    51849.68740    14322.04087    1113.79555     3775.23385     0.0000000e+00  0.0000000e+00  216712.29393   272152.29773   10083.69195    4560.18996     50041.32878    0.0000000e+00  0.0000000e+00  60597.92599    10974.84455    115848.79751   4478.93134     2073.33540     8051.30105     1082.84569     134373.66928   114669.38761   359072.76065   1920.18251     1177.55945     0.0000000e+00  0.0000000e+00  0.0000000e+00  5303.98599     20818.67791    26937.34634    81.25000       46912.95510    207714.63823   212652.99490   75122.25768    110486.84215   19954.31701    95554.98159    400531.09363   89749.75538    120202.05029   303744.30070   73668.55011    11106.27665    
2007 09 30 92825.26098    52393.85418    17679.02441    1466.28381     4919.18621     0.0000000e+00  0.0000000e+00  279509.74852   311903.49423   13210.70904    5153.10223     61359.92671    0.0000000e+00  0.0000000e+00  65771.39065    14158.45712    152850.99125   5881.51215     2428.90570     11611.80187    1361.70989     174758.73428   152871.99787   457256.57632   2776.20581     1571.95629     0.0000000e+00  0.0000000e+00  0.0000000e+00  6842.62263     26470.04430    29985.40135    109.65185      60097.37095    259823.99559   257139.37962   97881.35147    129188.90609   24859.71496    128561.57121   453133.91719   117170.21343   154513.31899   346693.89989   92399.81622    15777.28699    
2008 09 30 87832.58146    52840.17517    14507.21206    1388.72033     4548.70341     0.0000000e+00  0.0000000e+00  227574.33195   282139.26825   11396.91731    4205.48811     50829.28960    0.0000000e+00  0.0000000e+00  60963.89012    12485.71614    126402.76600   5045.40163     2242.78161     6937.07608     1000.50993     136883.63844   123563.79060   389368.90321   1644.07306     1310.80250     0.0000000e+00  0.0000000e+00  0.0000000e+00  5805.03895     21225.06955    26913.73033    92.78578       52214.77154    211550.24944   215578.54785   80147.95450    121529.68566   22963.94007    110032.39523   423185.75735   103994.14032   131941.91614   326217.87030   81400.91046    13209.67934    
2009 09 30 62839.55332    40042.62176    11021.59644    877.67669      2878.75723     0.0000000e+00  0.0000000e+00  149814.59897   205230.20838   7694.14830     3421.87721     44780.71595    0.0000000e+00  0.0000000e+00  49116.84946    8279.39660     80426.34039    3452.18514     1850.21225     5008.96166     586.69332      117558.35370   94896.10026    320099.25180   1163.70841     1028.34526     0.0000000e+00  0.0000000e+00  0.0000000e+00  4252.79702     14630.27960    20774.88716    70.89873       36244.69864    153118.66380   163249.21265   53923.64249    86707.07264    16900.18011    81241.50046    302641.62459   69871.93738    98432.69824    238581.93948   58851.95519    8090.20933     
2010 09 30 95350.71053    56513.59339    15549.65094    1226.98420     3879.10613     0.0000000e+00  0.0000000e+00  228155.10270   294447.21560   11450.03064    4769.37914     56707.66976    0.0000000e+00  0.0000000e+00  69256.57758    11428.35572    114451.06619   4802.12916     2315.06497     8933.85330     1057.79615     145507.10423   133709.60804   409619.77809   1970.67971     1330.77286     0.0000000e+00  0.0000000e+00  0.0000000e+00  6165.98489     20041.29959    26194.54456    98.77349       52263.07753    214120.92105   233465.10508   79422.94603    118675.41251   23116.84761    112948.24233   475612.67258   98680.35453    139123.81217   332241.44605   80715.52285    12203.28224    
2010 10 02 0.0000000e+00  981.33842      0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  55146.36140    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  1662.95642     0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  116.43994      0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  1840.59128     0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  
