       Date Drainage_1    Drainage_ 2    Drainage_ 3    Drainage_ 4    Drainage_ 6    Drainage_ 7    Drainage_ 9    Drainage_ 11   Drainage_ 13   Drainage_ 15   Drainage_ 16   Drainage_ 17   Drainage_ 19   Drainage_ 21   Drainage_ 23   Drainage_ 25   Drainage_ 26   Drainage_ 27   Drainage_ 29   Drainage_ 31   Drainage_ 33   Drainage_ 36   Drainage_ 38   Drainage_ 39   Drainage_ 41   Drainage_ 42   Drainage_ 44   Drainage_ 45   Drainage_ 46   Drainage_ 48   Drainage_ 49   Drainage_ 51   Drainage_ 52   Drainage_ 54   Drainage_ 56   Drainage_ 57   Drainage_ 59   Drainage_ 61   Drainage_ 63   Drainage_ 64   Drainage_ 66   Drainage_ 67   Drainage_ 69   Drainage_ 71   Drainage_ 73   Drainage_ 75   
1976 09 30 1357.47854     1362.10159     1372.26059     1367.47510     1381.24294     1382.47825     1388.05153     1435.05455     1554.00852     1601.90856     1623.05641     1688.68138     1903.27808     1815.28636     1599.42394     1447.02051     1506.53260     1573.88577     1579.51586     1587.88656     1607.96016     1585.04415     1550.76554     1500.12268     1614.51914     1652.00891     1627.00620     1991.95305     2012.77306     1556.60692     1526.11472     1626.31053     1646.65621     1415.47655     1429.00927     1434.23305     1455.07319     1399.41854     1376.91416     1406.47274     1379.50257     1407.04445     1432.95773     1516.29239     1426.68113     1418.42259     
1977 09 30 843.94710      846.18204      852.92573      848.91028      858.39115      858.01815      861.71726      891.80224      945.95243      963.97663      972.71880      999.81902      1097.58762     1055.40906     963.77422      899.66659      924.37540      951.48696      953.00741      955.32696      962.79022      950.21638      938.54225      915.17337      965.05378      978.72664      970.88238      1140.23362     1150.18408     942.86743      929.95414      972.17940      981.14165      878.93601      886.06587      887.35194      899.58989      870.50200      853.41849      871.81647      858.83820      877.31763      894.23640      932.22160      888.77574      885.58901      
1978 09 30 1035.45309     1041.58974     1049.49907     1048.32545     1058.00481     1062.59670     1066.93725     1103.46247     1196.94361     1237.61480     1254.06401     1305.15569     1456.79115     1398.14161     1234.29083     1115.90530     1163.65358     1217.34637     1223.08647     1231.52148     1248.54409     1235.95098     1205.07718     1169.78916     1254.40132     1286.64028     1262.98927     1515.65953     1529.58651     1206.39701     1183.19979     1259.77471     1274.66921     1091.28990     1107.19440     1116.62303     1126.73236     1072.01630     1061.02211     1087.75714     1051.77421     1072.61783     1093.65262     1163.38335     1092.70421     1079.29030     
1979 09 30 713.62179      714.39929      720.07744      715.58570      724.02101      722.12705      725.24104      751.77374      822.21694      848.94644      861.76650      901.51775      1041.73555     981.90521      848.36224      756.05877      790.98774      830.94586      833.45719      837.25668      848.49172      831.13310      813.14366      779.72480      851.96719      872.65377      860.28231      1102.18737     1116.31111     818.82114      799.99170      861.63219      874.58276      738.43312      742.19139      741.37221      758.04696      734.27885      717.05409      730.92516      726.51940      742.33976      756.21101      802.27211      749.89915      750.25562      
1980 09 30 1020.81425     1023.92896     1030.33546     1027.51811     1036.11902     1037.18309     1040.69794     1071.80628     1178.59299     1225.43176     1245.61893     1308.28263     1506.71477     1426.83173     1222.47584     1078.37164     1134.53628     1199.32328     1205.26929     1214.06787     1233.82084     1214.14222     1179.65272     1133.03577     1240.39907     1277.47838     1251.84668     1587.11908     1606.04141     1183.87557     1154.98695     1250.06016     1269.09083     1058.22887     1067.29964     1071.55714     1088.88021     1047.57034     1033.89066     1052.82374     1034.63863     1051.96058     1068.37021     1141.64806     1064.72101     1058.96428     
1981 09 30 1166.22792     1169.51024     1175.58182     1173.24412     1181.26032     1182.74140     1186.07280     1215.48430     1315.45792     1359.59397     1378.43328     1436.91879     1620.24087     1546.88379     1356.66597     1222.16581     1274.79321     1335.41505     1341.12957     1349.57479     1368.18070     1350.45308     1317.75352     1274.74892     1374.41172     1409.39024     1384.95801     1694.04613     1711.42895     1321.30161     1294.40518     1382.96520     1400.61187     1203.07847     1212.36937     1217.07942     1232.50337     1192.09523     1179.97997     1198.40844     1179.22252     1195.56145     1211.22589     1280.44188     1208.27986     1201.91443     
1982 09 30 1185.93800     1188.83639     1195.12166     1192.19933     1200.70224     1201.52092     1204.96926     1236.47648     1362.35121     1419.01897     1443.39898     1519.08114     1757.64790     1661.86498     1415.35084     1241.90519     1309.28422     1387.59569     1394.87286     1405.63484     1429.58992     1406.19358     1364.24323     1308.23511     1437.58780     1482.58585     1451.33361     1854.03834     1876.73068     1369.11554     1334.26355     1448.98722     1471.90477     1221.98271     1230.62563     1234.83183     1255.31806     1211.94584     1198.11958     1216.46391     1199.55242     1216.58426     1232.63064     1317.80098     1228.80579     1223.59110     
1983 09 30 1056.67959     1065.04374     1076.23810     1074.25386     1088.08440     1094.12404     1100.26697     1151.54233     1274.53928     1326.92606     1348.22088     1414.35820     1612.26392     1535.31152     1322.76872     1169.11269     1231.13825     1300.52653     1307.81521     1318.53365     1340.42286     1323.57185     1284.04455     1237.93025     1347.92634     1389.33963     1359.16199     1689.53267     1707.79986     1286.09127     1256.00610     1355.28064     1374.66030     1134.35330     1156.15026     1168.65898     1182.38788     1107.93223     1091.54678     1128.91362     1079.88305     1109.45848     1139.11947     1231.29470     1137.27947     1119.17883     
1984 09 30 1155.11560     1157.27246     1163.30610     1159.87163     1168.29043     1168.18147     1171.49140     1201.28751     1311.85410     1360.22969     1381.46436     1447.36817     1659.79278     1573.39636     1357.45690     1206.11708     1264.57502     1332.39693     1338.32226     1347.11196     1367.54920     1345.58424     1310.32361     1260.29615     1374.28605     1412.54478     1386.59968     1746.81306     1767.26559     1315.54518     1285.03174     1385.36704     1405.61030     1187.08400     1194.02104     1196.56517     1216.26074     1179.11822     1164.23656     1180.92897     1168.38855     1184.88626     1200.07829     1274.19106     1195.43571     1192.15147     
1985 09 30 775.30685      779.04049      785.26617      783.23927      791.30748      793.35289      796.76882      826.56324      921.62286      963.45805      981.13570      1036.02002     1206.38336     1138.61024     960.55992      834.16050      883.90188      940.93521      946.44504      954.57818      972.18908      956.12107      924.98180      885.07241      978.11771      1011.27277     987.89190      1274.54347     1290.60893     927.96234      902.78071      985.73247      1002.19023     814.64043      824.91816      830.39608      844.20946      802.39644      790.92174      810.35683      788.51052      805.17604      821.36133      888.17586      818.91271      811.37298      
