       Date Drainage_1    Drainage_ 2    Drainage_ 3    Drainage_ 4    Drainage_ 6    Drainage_ 7    Drainage_ 9    Drainage_ 11   Drainage_ 13   Drainage_ 15   Drainage_ 16   Drainage_ 17   Drainage_ 19   Drainage_ 21   Drainage_ 23   Drainage_ 25   Drainage_ 26   Drainage_ 27   Drainage_ 29   Drainage_ 31   Drainage_ 33   Drainage_ 36   Drainage_ 38   Drainage_ 39   Drainage_ 41   Drainage_ 42   Drainage_ 44   Drainage_ 45   Drainage_ 46   Drainage_ 48   Drainage_ 49   Drainage_ 51   Drainage_ 52   Drainage_ 54   Drainage_ 56   Drainage_ 57   Drainage_ 59   Drainage_ 61   Drainage_ 63   Drainage_ 64   Drainage_ 66   Drainage_ 67   Drainage_ 69   Drainage_ 71   Drainage_ 73   Drainage_ 75   
1977 09 30 369.65938      360.04300      472.47039      578.34009      542.64957      526.88052      535.24165      535.92177      593.99297      514.92964      370.53863      587.11443      481.69802      553.08374      488.03503      590.24418      578.49696      588.14969      634.43627      283.97815      341.06601      226.75772      293.66786      236.86490      227.61702      316.91691      464.79369      594.83772      693.44491      340.26608      260.41729      536.33645      600.48895      579.07914      462.47378      291.38695      368.34173      567.26763      558.38945      567.07519      329.47185      557.74250      615.67970      590.66545      602.50865      561.70581      
1978 09 30 497.87223      500.51090      615.75023      731.03283      693.10304      673.36397      673.35184      684.44216      770.30645      732.33074      577.47616      875.33939      794.06815      852.58487      673.48667      738.16180      750.21348      802.77649      860.87292      450.27997      530.56953      400.08013      476.05211      390.08167      403.24760      532.96049      729.86700      937.65828      1089.48215     528.76830      434.83121      792.13740      884.19911      724.75251      636.06481      450.90843      540.17004      704.70035      703.66348      711.69834      465.18868      707.10322      761.09770      746.53957      738.88354      729.22375      
1979 09 30 312.12317      340.36067      389.91863      465.57275      445.42283      432.45590      445.76050      438.15928      490.27542      458.84018      348.04737      542.95622      524.59470      525.01957      404.13608      473.40783      475.02530      518.41460      545.75018      287.16962      321.16611      233.55020      298.88669      231.90764      242.37396      342.31422      445.27785      630.86578      708.13972      327.86136      265.12467      486.13051      544.47789      473.30439      387.55104      270.24906      347.16186      456.77724      456.70254      452.77710      295.58640      467.04521      506.07737      492.73279      488.34112      486.72064      
1980 09 30 484.79536      492.36223      616.28219      748.79228      690.10026      679.55637      697.17240      691.01024      791.58838      713.68828      551.84742      853.24922      845.30861      863.85969      693.75718      756.58426      757.64452      800.12465      837.22291      482.20978      556.81956      399.14150      466.55568      372.24459      435.95159      527.64006      696.57732      997.51468      1140.81163     522.02357      425.87774      766.36193      836.36368      742.06710      599.93254      404.80984      512.20336      724.26505      721.83046      725.63639      455.35382      716.62238      778.05483      766.97653      765.77145      718.17360      
1981 09 30 629.14809      624.73947      735.98704      852.48231      816.51113      798.03798      804.40132      809.51153      895.13279      884.42991      708.13630      1003.21046     1010.29480     1013.31885     807.64965      868.53520      870.64868      930.35121      976.91906      581.06494      662.94281      518.27048      610.30256      489.75007      518.17401      696.58079      864.94421      1182.06489     1313.43704     670.71354      572.99769      922.85714      1001.05561     849.86227      743.28419      573.82246      665.61628      828.06358      836.02354      829.13815      597.58129      842.34250      883.67086      864.49650      880.13746      857.96063      
1982 09 30 688.75517      715.26516      852.03042      963.85556      928.39425      915.70320      919.30425      907.11589      990.34433      995.70570      818.57614      1135.09193     1242.46679     1237.59833     880.84597      935.98237      966.87088      1039.34912     1090.36538     793.44711      859.59991      733.87869      760.04372      672.43841      750.15919      879.00963      1034.61095     1400.99473     1505.21538     848.42825      749.79584      1047.25252     1143.89252     945.42114      831.76575      679.99676      786.63779      928.74008      935.39541      916.03707      682.39419      926.77118      951.46636      934.61050      943.50439      943.17985      
1983 09 30 449.35075      471.38977      635.58392      766.54192      733.29278      718.88173      726.47197      732.10473      842.19400      777.35562      589.26407      942.79913      906.83903      977.42104      722.56371      795.57822      812.84337      871.89199      932.00704      509.42130      590.32189      429.76479      482.82591      397.61012      446.09665      578.41154      775.72180      1069.94967     1225.22575     566.86544      428.33594      849.29658      940.37022      780.09290      632.26448      414.22358      542.81447      743.46905      749.63571      752.05906      421.12189      740.83211      795.28000      804.59841      790.55600      759.14272      
1984 09 30 643.78353      656.59941      755.63345      857.59804      839.41633      818.75478      824.67832      822.13227      892.80625      894.93373      715.79923      1035.70614     1046.05133     1042.59995     814.86433      870.77060      869.24738      930.89208      988.08651      611.76094      674.24211      570.18214      639.93776      533.64696      556.83671      747.55062      883.43177      1214.53504     1343.09133     700.51921      606.89237      926.56567      1026.25726     864.22314      752.83696      590.00773      690.15501      848.07806      852.14924      841.34949      615.98676      852.00683      892.37090      861.54895      871.19015      868.44937      
1985 09 30 386.19081      397.69371      493.74219      588.55156      553.64695      538.14778      540.09505      537.25861      613.66619      588.15528      465.88012      723.41144      735.99864      740.31015      531.98498      573.90118      580.25728      639.05043      687.76330      393.18002      458.92650      313.21580      382.14908      282.74490      349.84478      444.94435      603.11851      867.65848      995.68298      434.49933      354.59298      642.19043      701.78027      572.05209      475.66330      322.12929      418.64615      558.39939      559.09479      556.72616      370.31011      558.71190      591.46020      581.83674      575.07049      573.26655      
1986 09 30 550.41150      552.60395      665.77403      768.27544      745.95085      729.18718      731.42457      732.50216      816.00111      774.88639      597.98654      906.41393      877.86132      915.03935      738.01133      778.48144      786.45102      831.06889      892.40936      517.45846      604.28083      426.63478      509.16762      406.39754      455.52922      580.57423      778.69932      997.32765      1113.77253     575.59540      470.56952      825.16099      901.08128      774.50444      666.42665      466.75635      580.27298      754.10405      757.00275      750.72362      510.67159      763.78111      811.35172      796.91432      788.42057      778.38164      
