       Date Drainage_1    Drainage_ 2    Drainage_ 3    Drainage_ 4    Drainage_ 6    Drainage_ 7    Drainage_ 9    Drainage_ 11   Drainage_ 13   Drainage_ 15   Drainage_ 16   Drainage_ 17   Drainage_ 19   Drainage_ 21   Drainage_ 23   Drainage_ 25   Drainage_ 26   Drainage_ 27   Drainage_ 29   Drainage_ 31   Drainage_ 33   Drainage_ 36   Drainage_ 38   Drainage_ 39   Drainage_ 41   Drainage_ 42   Drainage_ 44   Drainage_ 45   Drainage_ 46   Drainage_ 48   Drainage_ 49   Drainage_ 51   Drainage_ 52   Drainage_ 54   Drainage_ 56   Drainage_ 57   Drainage_ 59   Drainage_ 61   Drainage_ 63   Drainage_ 64   Drainage_ 66   Drainage_ 67   Drainage_ 69   Drainage_ 71   Drainage_ 73   Drainage_ 75   
1977 09 30 479.23760      434.35790      493.12921      586.02698      555.12794      540.54540      545.99294      559.81994      634.05210      554.15188      465.14790      620.22194      492.30431      563.90006      590.21025      610.41196      617.82486      625.88398      654.90322      312.48680      373.32789      304.61371      369.88600      391.75009      261.55109      337.66228      484.44201      596.62508      711.53891      364.18745      295.05766      566.25663      618.87053      596.46724      510.80258      376.78973      407.80066      597.64602      571.15031      609.26372      416.22344      580.02732      669.17896      647.47720      642.46501      582.17170      
1978 09 30 639.56091      592.74592      632.43994      704.06874      685.99514      669.91529      660.44555      703.33142      829.62136      779.37533      723.70623      905.41002      798.87853      845.50420      823.16100      762.11620      801.56532      844.31535      882.86450      470.86038      553.17606      503.24995      577.46890      575.63494      433.58484      574.53884      727.15753      957.14456      1085.15086     558.93287      485.32233      818.06976      888.20549      736.03169      681.10846      565.25066      578.68055      731.58882      704.50054      755.35550      570.76747      727.17275      812.61699      822.97675      782.11900      747.07484      
1979 09 30 367.96430      338.41552      393.90989      474.18428      443.31739      432.08196      443.45543      446.92155      535.16887      454.84458      383.63132      542.92445      466.25849      513.30001      498.20151      500.88740      509.16290      543.56268      554.25775      250.47806      317.60199      216.57293      282.26031      291.74869      200.46606      259.77202      421.58246      573.79101      679.61337      275.97938      203.33915      491.39955      536.47310      480.36793      408.33383      273.95062      311.47347      474.52930      452.89360      485.22397      316.09399      470.91310      543.94775      545.33997      512.53770      486.59778      
1980 09 30 626.33455      586.85226      642.25358      764.36085      705.71094      697.40014      712.72365      727.16716      852.92525      766.84893      708.41974      897.39989      873.90913      875.90056      823.57504      803.83572      815.88932      843.40076      873.48027      523.62814      599.28776      545.21239      587.38480      583.58182      491.98193      619.91829      718.79839      1053.35108     1178.43114     577.42165      508.37743      805.62718      861.45437      766.26185      654.19217      541.56709      566.55956      761.27232      734.86026      772.22145      569.41132      743.48586      836.02793      847.60748      815.06430      743.01745      
1981 09 30 768.45613      708.81925      755.95468      845.66172      819.78598      800.18886      803.35714      834.24877      964.18815      912.05957      845.03976      1043.09344     983.19215      1005.22494     966.76807      900.36436      922.61391      967.36335      1003.45026     581.46010      683.19529      603.55576      684.84177      663.37425      526.69786      708.95731      852.01709      1166.74119     1296.97689     671.99713      588.53181      945.37474      1018.65213     862.89278      785.43484      666.46506      681.26371      857.00928      839.95203      880.01682      705.11874      861.01355      952.60757      958.16025      924.17679      872.32749      
1982 09 30 850.63727      818.97496      865.76210      944.23492      914.99094      900.87751      904.50882      922.28578      1074.30582     1038.47669     1037.85818     1173.14390     1210.09875     1209.94358     1063.79493     963.80399      1024.31536     1082.14712     1114.75550     800.41964      887.40443      797.83072      846.49654      825.63193      770.89507      886.17736      1019.26702     1371.56927     1479.77847     847.47236      766.15370      1080.79279     1140.57491     952.31726      883.80896      789.00464      806.33322      954.37439      927.90889      963.58772      802.41040      936.61522      1010.05376     1044.96946     980.63026      948.17522      
1983 09 30 653.08623      609.77523      670.71533      755.81319      736.73746      724.72757      728.81040      762.25054      919.13827      862.69714      796.45829      1002.36208     942.70864      983.90610      914.42148      829.13738      882.69263      930.88920      966.51705      569.32671      655.15255      599.38302      646.46275      647.17902      529.89196      680.76279      808.68077      1128.26182     1263.09691     633.93026      558.70580      906.11728      971.94415      797.71797      723.16615      604.94865      629.15416      783.12628      751.70343      810.32537      595.49836      769.93886      866.84753      904.19681      838.68180      783.72023      
1984 09 30 785.63371      732.57236      778.68914      859.52528      838.02820      824.37843      823.54920      854.49597      975.26763      926.06590      863.07101      1062.66064     1029.80126     1036.09340     982.30348      914.11095      935.18909      978.71038      1014.65851     614.57937      704.48686      629.41666      702.88428      677.81016      567.95422      727.29985      870.84535      1214.71755     1347.90113     686.51936      608.45619      956.84245      1027.02491     887.71575      797.82176      667.56797      698.47492      885.33040      859.59992      903.89445      718.93276      878.82946      974.09334      969.52960      935.92541      881.78097      
1985 09 30 482.56769      442.57875      505.73412      589.59453      555.16213      541.31084      543.35906      561.60088      668.12250      614.78949      535.76529      724.51405      688.75492      728.98981      664.91742      609.72858      632.85235      673.15171      701.65997      391.79436      477.36792      365.76785      420.47113      417.28038      351.16125      429.84978      588.91798      803.34096      920.28347      413.86698      330.82096      655.39198      709.75754      584.38549      520.40385      378.88594      429.79913      582.69791      561.93195      594.26315      426.86200      572.97037      641.50219      656.46961      614.43331      580.57033      
1986 09 30 713.46932      657.39013      704.23626      798.76333      765.50046      745.04606      749.72618      779.53342      896.76744      846.95115      779.27312      958.14834      903.11460      932.08242      906.58278      840.68115      859.72727      898.44123      936.50443      557.91709      657.05127      559.59814      634.36902      618.06172      508.20771      643.07571      802.41595      1045.85032     1158.73512     631.94217      540.19844      875.04000      932.25256      808.52324      738.50807      609.93676      637.64933      806.46030      779.44255      823.58611      651.56141      804.18131      891.88561      892.36189      855.43183      809.81378      
